page|52
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|五、1|2,426,107,532.40|2,492,640,263.79
结算备付金|||
拆出资金|||
交易性金融资产|五、2|1,739,439,326.05|1,886,333,169.81
衍生金融资产|||
应收票据|五、3||400,000.00
应收账款|五、4|43,009,418.49|60,453,775.80
应收款项融资|||
预付款项|五、5|28,203,954.65|29,527,893.44
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、6|22,843,507.75|22,698,114.25
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|五、7|520,489,613.81|656,786,403.86
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|五、8|79,351,830.71|81,277,414.63
流动资产合计||4,859,445,183.86|5,230,117,035.58
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|五、9|310,747,045.97|307,696,440.19
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|五、10|135,059,925.82|140,496,505.18
固定资产|五、11|695,527,039.49|723,590,907.23
在建工程|五、12|3,175,640.05|3,123,037.04
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、13|330,304,824.61|345,317,068.85
开发支出|||
商誉|||
page|53
长期待摊费用|五、14|82,093,501.13|129,289,522.61
递延所得税资产|五、15|40,625,614.78|23,877,333.87
其他非流动资产|五、16|69,126,349.41|72,231,030.68
非流动资产合计||1,666,659,941.26|1,745,621,845.65
资产总计||6,526,105,125.12|6,975,738,881.23
流动负债：|||
短期借款|五、17|199,500,000.00|179,500,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|五、18|719,954,098.72|884,797,356.17
预收款项|五、19|33,271,143.27|388,506,855.36
合同负债|五、20|79,976,406.66|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、21|49,706,101.74|46,946,060.99
应交税费|五、22|25,973,056.30|43,693,303.39
其他应付款|五、23|915,701,033.70|728,915,843.07
其中：应付利息|||
应付股利|五、23|956,374.50|892,154.50
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|五、24|18,958,259.41|58,242,238.28
流动负债合计||2,043,040,099.80|2,330,601,657.26
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|五、25|7,319,868.00|10,241,693.00
预计负债|五、26|52,806,119.07|12,299,556.57
递延收益|五、27|2,508,343.00|6,808,339.00
递延所得税负债|五、15|1,859,831.52|5,333,292.47
其他非流动负债|五、28|20,409,590.88|20,409,590.88
非流动负债合计||84,903,752.47|55,092,471.92
负债合计||2,127,943,852.27|2,385,694,129.18
所有者权益（或股东权益）：|||
实收资本（或股本）|五、29|658,407,554.00|658,407,554.00
其他权益工具|||
page|54
其中：优先股|||
永续债|||
资本公积|五、30|825,044,871.93|825,044,871.93
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|五、31|360,907,796.69|360,907,796.69
一般风险准备|||
未分配利润|五、32|2,276,229,419.46|2,435,353,792.16
归属于母公司所有者权益（或股东权益）合计||4,120,589,642.08|4,279,714,014.78
少数股东权益||277,571,630.77|310,330,737.27
所有者权益（或股东权益）合计||4,398,161,272.85|4,590,044,752.05
负债和所有者权益（或股东权益）总计||6,526,105,125.12|6,975,738,881.23
