page|74
项目|2019 年度|2018 年度
一、营业总收入|134,160,531.96|95,381,715.10
其中：营业收入|134,160,531.96|95,381,715.10
利息收入||
已赚保费||
page|75
手续费及佣金收入||
二、营业总成本|151,168,566.14|119,241,097.19
其中：营业成本|49,682,243.27|32,609,920.41
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|992,279.52|1,072,740.53
销售费用|34,731,239.03|20,550,739.43
管理费用|39,785,886.83|38,295,537.58
研发费用|15,515,677.43|16,069,891.41
财务费用|10,461,240.06|10,642,267.83
其中：利息费用|8,874,542.70|10,653,713.43
利息收入|179,426.60|318,023.87
加：其他收益|1,416,404.11|146,495.16
投资收益（损失以“－”号填列）|40,997,364.14|154,819.64
其中：对联营企业和合营企业的投资收益|-975,292.53|-703,973.51
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-127,133.00|-324,746.00
信用减值损失（损失以“-”号填列）|-3,372,069.38|
资产减值损失（损失以“-”号填列）|-9,795,212.55|-10,726,589.19
资产处置收益（损失以“-”号|4,483,357.01|-49,270.31
page|76
填列）||
三、营业利润（亏损以“－”号填列）|16,594,676.15|-34,658,672.79
加：营业外收入|1,232,408.32|320,064.00
减：营业外支出|377,278.35|1,509,535.52
四、利润总额（亏损总额以“－”号填列）|17,449,806.12|-35,848,144.31
减：所得税费用|-819,506.76|2,201,832.04
五、净利润（净亏损以“－”号填列）|18,269,312.88|-38,049,976.35
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-27,572,908.86|-47,338,411.62
2.终止经营净利润（净亏损以“－”号填列）|45,842,221.74|9,288,435.27
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|18,806,368.87|-35,188,300.29
2.少数股东损益|-537,055.99|-2,861,676.06
六、其他综合收益的税后净额|-546,477.41|546,477.41
归属母公司所有者的其他综合收益的税后净额|-295,097.80|295,097.80
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-295,097.80|295,097.80
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价||
page|77
值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-295,097.80|295,097.80
9.其他||
归属于少数股东的其他综合收益的税后净额|-251,379.61|251,379.61
七、综合收益总额|17,722,835.47|-37,503,498.94
归属于母公司所有者的综合收益总额|18,511,271.07|-34,893,202.49
归属于少数股东的综合收益总额|-788,435.60|-2,610,296.45
八、每股收益：||
（一）基本每股收益|0.06|-0.11
（二）稀释每股收益|0.06|-0.11
