page|61
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,069,020,654.67|1,038,434,332.53
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|62
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||18,612,792.15|14,583,365.50
经营活动现金流入小计||1,087,633,446.82|1,053,017,698.03
购买商品、接受劳务支付的现金||664,835,591.96|783,641,469.98
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||55,822,752.09|61,132,763.66
支付的各项税费||82,265,481.40|76,772,951.65
支付其他与经营活动有关的现金||93,612,702.33|105,521,902.20
经营活动现金流出小计||896,536,527.78|1,027,069,087.49
经营活动产生的现金流量净额||191,096,919.04|25,948,610.54
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||6,020,243.87|5,397,985.21
处置固定资产、无形资产和其他长期资产收回的现金净额||500.00|350,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||480,000,000.00|360,129,668.11
投资活动现金流入小计||486,020,743.87|365,877,653.32
购建固定资产、无形资产和其他长期资产支付的现金||15,660,675.63|31,434,260.05
投资支付的现金||1,500,000.00|6,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||450,000,000.00|360,000,000.00
投资活动现金流出小计||467,160,675.63|397,934,260.05
投资活动产生的现金流量净额||18,860,068.24|-32,056,606.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||9,863,448.05|24,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,479,081.97|30,001,000.00
筹资活动现金流出小计||11,342,530.02|54,001,000.00
筹资活动产生的现金流量净额||-11,342,530.02|-54,001,000.00
page|63
四、汇率变动对现金及现金等价物的影响||391,916.53|137,957.09
五、现金及现金等价物净增加额||199,006,373.79|-59,971,039.10
加：期初现金及现金等价物余额||151,479,490.80|211,450,529.90
六、期末现金及现金等价物余额||350,485,864.59|151,479,490.80
