page|52
项目|附注|2019 年度|2018 年度
一、营业总收入||648,834,684.18|565,201,059.63
其中：营业收入||648,834,684.18|565,201,059.63
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||562,593,423.37|493,980,312.65
其中：营业成本||443,985,952.89|389,088,527.14
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||4,555,128.75|3,609,112.70
销售费用||41,165,738.36|40,029,516.65
管理费用||53,833,236.32|49,018,983.04
研发费用||15,198,891.39|13,761,360.80
page|53
财务费用||3,854,475.66|-1,527,187.68
其中：利息费用||8,111,737.23|4,340,083.94
利息收入||1,043,733.12|913,285.46
加：其他收益||3,384,624.93|2,495,838.87
投资收益（损失以“－”号填列）||5,437,439.80|5,588,403.56
其中：对联营企业和合营企业的投资收益||-26,612.59|-2,028.55
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||52,759.59|
资产减值损失（损失以“-”号填列）||-1,697,038.89|-1,619,182.60
资产处置收益（损失以“－”号填列）||797,692.81|48,391.53
三、营业利润（亏损以“－”号填列）||94,216,739.05|77,734,198.34
加：营业外收入||1,499,186.35|428,577.23
减：营业外支出||1,137,388.14|558,221.29
四、利润总额（亏损总额以“－”号填列）||94,578,537.26|77,604,554.28
减：所得税费用||14,466,558.94|12,561,589.85
五、净利润（净亏损以“－”号填列）||80,111,978.32|65,042,964.43
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||80,111,978.32|65,042,964.43
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||80,111,978.32|65,042,964.43
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||19,920,971.51|8,397,671.72
（一）归属母公司所有者的其他综合收益的税后净额||19,920,971.51|8,397,671.72
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值|||
page|54
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||19,920,971.51|8,397,671.72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||19,920,971.51|8,397,671.72
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||100,032,949.83|73,440,636.15
（一）归属于母公司所有者的综合收益总额||100,032,949.83|73,440,636.15
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.38|0.31
（二）稀释每股收益(元/股)||0.38|0.31
