page|82
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|667,892,680.55|997,627,586.57
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|8,064,041.47|19,238,317.23
经营活动现金流入小计|675,956,722.02|1,016,865,903.80
购买商品、接受劳务支付的现金|237,635,434.36|349,725,848.09
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的|77,296,933.73|91,561,660.88
page|83
现金||
支付的各项税费|64,061,617.97|121,075,865.27
支付其他与经营活动有关的现金|127,976,869.48|232,858,038.47
经营活动现金流出小计|506,970,855.54|795,221,412.71
经营活动产生的现金流量净额|168,985,866.48|221,644,491.09
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|15,207,673.64|5,482,589.04
处置固定资产、无形资产和其他长期资产收回的现金净额|25,660.00|102,896.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|733,000,000.00|403,980,000.00
投资活动现金流入小计|748,233,333.64|409,565,485.04
购建固定资产、无形资产和其他长期资产支付的现金|89,416,755.66|130,790,980.40
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|533,000,000.00|853,980,000.00
投资活动现金流出小计|622,416,755.66|984,770,980.40
投资活动产生的现金流量净额|125,816,577.98|-575,205,495.36
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|793,354,634.56|648,943,301.68
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|793,354,634.56|648,943,301.68
偿还债务支付的现金|722,680,635.00|482,570,000.00
分配股利、利润或偿付利息支|163,969,975.32|149,852,100.90
page|84
付的现金||
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|886,650,610.32|632,422,100.90
筹资活动产生的现金流量净额|-93,295,975.76|16,521,200.78
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|201,506,468.70|-337,039,803.49
加：期初现金及现金等价物余额|123,235,217.91|460,275,021.40
六、期末现金及现金等价物余额|324,741,686.61|123,235,217.91
