page|105
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|276,699,825.59|270,643,797.08
交易性金融资产|七、2|20,000,000.00|130,000,000.00
衍生金融资产|||
应收票据|||-
应收账款|七、5|235,225,861.96|235,482,716.01
应收款项融资|七、6|9,163,526.87|11,031,823.13
预付款项|七、7|3,544,106.70|1,935,814.36
其他应收款|七、8|1,943,913.93|4,602,362.35
其中：应收利息|||
应收股利|||
存货|七、9|69,921,723.33|30,446,392.09
合同资产|七、10|16,863,535.60|16,634,246.90
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|12,997,652.94|5,277,775.40
流动资产合计||646,360,146.92|706,054,927.32
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|2,122,933.32|2,775,072.42
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|241,550,221.40|200,289,122.19
在建工程|七、22|46,856,036.58|50,112,379.97
生产性生物资产|||
page|106
油气资产|||
使用权资产|||
无形资产|七、26|27,511,220.44|16,478,760.83
开发支出|||
商誉|||
长期待摊费用|七、29|42,137.39|178,148.75
递延所得税资产|七、30|4,505,440.34|3,803,748.99
其他非流动资产|七、31|21,543,279.75|10,591,494.09
非流动资产合计||344,131,269.22|284,228,727.24
资产总计||990,491,416.14|990,283,654.56
流动负债：|||
短期借款|七、32|30,000,000.00|30,000,000.00
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|62,000,000.00|87,271,630.00
应付账款|七、36|120,909,201.09|100,626,678.64
预收款项|七、37|41,918.27|12,450.00
合同负债|七、38|260,962.20|11,061.95
应付职工薪酬|七、39|8,812,214.52|9,275,138.53
应交税费|七、40|997,632.10|2,421,241.64
其他应付款|七、41|580,897.93|412,161.03
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|27,376.36|1,438.05
流动负债合计||223,630,202.47|230,031,799.84
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
page|107
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|8,216,373.51|5,610,323.10
递延所得税负债|||
其他非流动负债|||
非流动负债合计||8,216,373.51|5,610,323.10
负债合计||231,846,575.98|235,642,122.94
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|168,000,000.00|168,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|453,196,858.08|453,196,858.08
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|16,264,798.20|13,344,467.35
未分配利润|七、60|121,183,183.88|120,100,206.19
所有者权益（或股东权益）合计||758,644,840.16|754,641,531.62
负债和所有者权益（或股东权益）总计||990,491,416.14|990,283,654.56
page|108
财务费用|七、66|-3,226,856.93|-259,613.34
其中：利息费用||1,223,102.75|1,551,230.46
利息收入||4,634,121.17|1,976,212.30
加：其他收益|七、67|11,752,664.95|11,996,386.75
投资收益（损失以“－”号填列）|七、68|1,241,717.00|86,050.86
其中：对联营企业和合营企业的投资收益||-652,139.10|-295,397.82
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-1,998,068.42|-5,686,913.47
资产减值损失（损失以“-”号填列）|七、72|-125,480.82|-107,669.24
资产处置收益（损失以“－”号填列）|七、73|15,746.05|
二、营业利润（亏损以“－”号填列）||20,454,417.14|50,307,543.86
加：营业外收入|七、74|8,535,032.48|2,279,288.62
减：营业外支出|七、75|365,437.55|1,109,945.00
三、利润总额（亏损总额以“－”号填列）||28,624,012.07|51,476,887.48
减：所得税费用|七、76|-579,296.47|5,319,322.70
四、净利润（净亏损以“－”号填列）||29,203,308.54|46,157,564.78
（一）持续经营净利润（净亏损以“－”号填列）||29,203,308.54|46,157,564.78
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||278,038,984.04|224,855,381.63
收到的税费返还||8,728,999.05|9,145,895.15
收到其他与经营活动有关的现金|七、78|22,194,241.38|10,084,658.19
经营活动现金流入小计||308,962,224.47|244,085,934.97
购买商品、接受劳务支付的现金||185,587,191.41|131,794,821.88
支付给职工及为职工支付的现金||75,179,549.19|58,157,875.24
支付的各项税费||19,892,442.33|21,694,068.93
支付其他与经营活动有关的现金|七、78|55,323,514.11|34,963,847.19
经营活动现金流出小计||335,982,697.04|246,610,613.24
经营活动产生的现金流量净额||-27,020,472.57|-2,524,678.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||457,017,736.30|90,000,000.00
取得投资收益收到的现金||3,091,474.65|738,911.01
处置固定资产、无形资产和其他长期资产收回的现金净额||24,800.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||460,134,010.95|90,738,911.01
购建固定资产、无形资产和其他长期资产支付的现金||76,254,927.67|65,699,533.71
投资支付的现金||316,912,013.84|257,017,736.30
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|330,000.00|
