page|98
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,422,534,149.94|10,182,148,085.66
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||717,609,875.86|552,818,670.42
经营活动现金流入小计||13,140,144,025.80|10,734,966,756.08
购买商品、接受劳务支付的现金||6,914,376,357.83|5,790,600,817.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,953,029,447.18|1,646,035,052.01
支付的各项税费||776,337,121.41|679,329,835.42
支付其他与经营活动有关的现金||1,788,630,391.42|1,745,361,206.55
经营活动现金流出小计||11,432,373,317.84|9,861,326,911.12
经营活动产生的现金流量净额||1,707,770,707.96|873,639,844.96
二、投资活动产生的现金流量：|||
page|99
收回投资收到的现金||1,650,000,000.00|2,485,000,000.00
取得投资收益收到的现金||13,540,802.07|19,685,079.07
处置固定资产、无形资产和其他长期资产收回的现金净额||7,549,916.75|5,520,044.42
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,171,282.62|3,785,644.05
投资活动现金流入小计||1,672,262,001.44|2,513,990,767.54
购建固定资产、无形资产和其他长期资产支付的现金||501,407,344.31|554,394,707.65
投资支付的现金||2,469,964,000.00|1,963,502,155.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||359,539,747.78|312,319,534.90
支付其他与投资活动有关的现金|||1,171,282.62
投资活动现金流出小计||3,330,911,092.09|2,831,387,680.17
投资活动产生的现金流量净额||-1,658,649,090.65|-317,396,912.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||17,700,000.00|12,257,000.00
其中：子公司吸收少数股东投资收到的现金||17,700,000.00|12,257,000.00
取得借款收到的现金||1,085,000,000.00|691,199,514.85
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,102,700,000.00|703,456,514.85
偿还债务支付的现金||381,381,126.68|853,551,378.96
分配股利、利润或偿付利息支付的现金||253,385,897.71|262,738,789.02
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||47,748,640.00|23,825,040.00
筹资活动现金流出小计||682,515,664.39|1,140,115,207.98
筹资活动产生的现金流量净额||420,184,335.61|-436,658,693.13
四、汇率变动对现金及现金等价物|||
page|100
的影响|||
五、现金及现金等价物净增加额||469,305,952.92|119,584,239.20
加：期初现金及现金等价物余额||710,807,103.69|591,222,864.49
六、期末现金及现金等价物余额||1,180,113,056.61|710,807,103.69
