page|70
项目|附注|2021 年度|2020 年度
一、营业总收入||2,479,884,368.03|2,622,946,516.81
其中：营业收入|七、61|2,479,884,368.03|2,622,946,516.81
利息收入|||
已赚保费|||
手续费及佣金收入|||
page|71
二、营业总成本||2,843,117,751.36|2,967,376,178.68
其中：营业成本|七、61|2,467,438,363.40|2,594,967,332.69
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|35,225,354.59|35,586,558.59
销售费用|七、63|73,172,080.33|64,518,261.27
管理费用|七、64|187,335,912.11|169,282,262.96
研发费用|七、65|79,824,720.60|76,386,229.39
财务费用|七、66|121,320.33|26,635,533.78
其中：利息费用||21,042,783.48|37,084,340.50
利息收入||22,442,700.22|17,136,330.52
加：其他收益|七、67|7,288,784.63|7,275,321.03
投资收益（损失以“－”号填列）|七、68|32,230,036.94|30,623,866.53
其中：对联营企业和合营企业的投资收益|||30,623,866.53
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|27,778,403.78|29,509,697.08
资产减值损失（损失以“-”号填列）|七、72|-151,689,479.73|-50,958,894.62
资产处置收益（损失以“－”号填列）|七、73|1,534,467.31|404,791,244.77
三、营业利润（亏损以“－”号填列）||-446,091,170.40|76,811,572.92
加：营业外收入|七、74|24,522,933.09|32,222,905.80
减：营业外支出|七、75|3,418,761.39|5,455,102.27
四、利润总额（亏损总额以“－”号填列）||-424,986,998.70|103,579,376.45
减：所得税费用|七、76|44,910,978.62|42,983,103.29
五、净利润（净亏损以“－”号填列）||-469,897,977.32|60,596,273.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-469,897,977.32|60,596,273.16
2.终止经营净利润（净亏损以“－”号填列）|||
page|72
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-458,721,114.50|54,883,086.97
2.少数股东损益（净亏损以“-”号填列）||-11,176,862.82|5,713,186.19
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-469,897,977.32|60,596,273.16
（一）归属于母公司所有者的综合收益总额||-458,721,114.50|54,883,086.97
（二）归属于少数股东的综合收益总额||-11,176,862.82|5,713,186.19
八、每股收益：|||
（一）基本每股收益(元/股)||-0.68|0.08
（二）稀释每股收益(元/股)||-0.68|0.08
