page|62
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,552,049,300.62|6,214,998,717.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||226,009.34|425,646.00
收到其他与经营活动有关的现金|七、51|526,147,068.57|475,237,523.38
经营活动现金流入小计|||6,078,422,378.53   6,690,661,887.03
购买商品、接受劳务支付的现金||4,509,040,778.64|5,310,160,609.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||397,109,768.42|437,556,557.23
支付的各项税费||217,056,444.00|217,581,189.13
支付其他与经营活动有关的现金|七、51|616,948,770.11|655,861,197.20
经营活动现金流出小计|||5,740,155,761.17   6,621,159,552.70
经营活动产生的现金流量净额||338,266,617.36|69,502,334.33
page|63
二、投资活动产生的现金流量：|||
收回投资收到的现金|||2,249,849,068.29   1,011,636,696.86
取得投资收益收到的现金||20,928,489.69|20,094,312.29
处置固定资产、无形资产和其他长期资产收回的现金净额||123,774,732.19|1,750,993.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||2,394,552,290.17   1,033,482,002.15
购建固定资产、无形资产和其他长期资产支付的现金||70,463,780.26|33,586,126.39
投资支付的现金|||2,549,396,190.42   1,003,249,960.33
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计|||2,619,859,970.68   1,036,836,086.72
投资活动产生的现金流量净额||-225,307,680.51|-3,354,084.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||710,000,000.00|948,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||710,000,000.00|948,000,000.00
偿还债务支付的现金||872,350,000.00|885,485,360.00
分配股利、利润或偿付利息支付的现金||89,670,667.72|82,850,677.11
其中：子公司支付给少数股东的股利、利润||9,340,355.21|5,170,043.65
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||962,020,667.72|968,336,037.11
筹资活动产生的现金流量净额||-252,020,667.72|-20,336,037.11
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额|七、52|-139,061,730.87|45,812,212.65
加：期初现金及现金等价物余额||381,046,670.88|335,234,458.23
六、期末现金及现金等价物余额|七、52|241,984,940.01|381,046,670.88
