page|65
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,081,455,488.31  1,056,455,971.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,324,291.27|725,425.91
收到其他与经营活动有关的现金|七、78（1）|33,588,634.48|37,248,549.66
经营活动现金流入小计|||1,117,368,414.06  1,094,429,947.22
购买商品、接受劳务支付的现金||571,401,764.52|556,712,539.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|66
支付给职工及为职工支付的现金||345,080,705.46|350,464,364.67
支付的各项税费||67,588,801.35|65,317,314.98
支付其他与经营活动有关的现金|七、78（2）|120,022,306.63|132,792,870.31
经营活动现金流出小计|||1,104,093,577.96  1,105,287,089.81
经营活动产生的现金流量净额||13,274,836.10|-10,857,142.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||181,000,000.00|260,950,000.00
取得投资收益收到的现金||1,260,739.02|8,411,364.61
处置固定资产、无形资产和其他长期资产收回的现金净额||90,277.75|1,802,783.33
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）||
投资活动现金流入小计||182,351,016.77|271,164,147.94
购建固定资产、无形资产和其他长期资产支付的现金||7,591,684.85|6,379,047.13
投资支付的现金||217,360,000.00|260,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）||
投资活动现金流出小计||224,951,684.85|266,879,047.13
投资活动产生的现金流量净额||-42,600,668.08|4,285,100.81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,240,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|11,284.00
收到其他与筹资活动有关的现金|七、78（5）||3,000,000.00
筹资活动现金流入小计||44,240,000.00|3,011,284.00
偿还债务支付的现金||30,000,000.00|11,284.00
分配股利、利润或偿付利息支付的现金||246,375.00|6,520,811.43
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|8,496,916.84|
筹资活动现金流出小计||38,743,291.84|6,532,095.43
筹资活动产生的现金流量净额||5,496,708.16|-3,520,811.43
四、汇率变动对现金及现金等价物的影响||-74,755.67|-66,118.59
五、现金及现金等价物净增加额||-23,903,879.49|-10,158,971.80
加：期初现金及现金等价物余额||410,060,548.03|420,219,519.83
六、期末现金及现金等价物余额||386,156,668.54|410,060,548.03
