page|118
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,671,844,596.81|3,114,398,305.55
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|85,662,192.63|69,450,413.42
收到其他与经营活动有关的现金|149,081,564.44|124,011,053.05
经营活动现金流入小计|2,906,588,353.88|3,307,859,772.02
购买商品、接受劳务支付的现金|1,852,256,760.72|1,920,517,686.25
客户贷款及垫款净增加额||
page|119
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|803,285,563.96|628,734,067.38
支付的各项税费|101,079,878.82|146,981,663.79
支付其他与经营活动有关的现金|177,992,500.01|241,083,382.30
经营活动现金流出小计|2,934,614,703.51|2,937,316,799.72
经营活动产生的现金流量净额|-28,026,349.63|370,542,972.30
二、投资活动产生的现金流量：||
收回投资收到的现金||2,734,347.99
取得投资收益收到的现金|78,555.62|
处置固定资产、无形资产和其他长期资产收回的现金净额|12,294,997.73|12,954,873.81
处置子公司及其他营业单位收到的现金净额|0.00|
收到其他与投资活动有关的现金|101,229,823.58|120,686,717.12
投资活动现金流入小计|113,603,376.93|136,375,938.92
购建固定资产、无形资产和其他长期资产支付的现金|619,279,569.82|550,530,014.87
投资支付的现金||27,695,550.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|26,930,185.22|25,642,562.06
支付其他与投资活动有关的现金|56,190,000.00|85,200,000.00
投资活动现金流出小计|702,399,755.04|689,068,126.93
投资活动产生的现金流量净额|-588,796,378.11|-552,692,188.01
三、筹资活动产生的现金流量：||
吸收投资收到的现金|17,222,000.00|691,899,985.22
其中：子公司吸收少数股东投资收到的现金||3,400,000.00
取得借款收到的现金|974,191,695.87|727,481,988.76
收到其他与筹资活动有关的现金|12,849,936.48|114,637,893.91
page|120
筹资活动现金流入小计|1,004,263,632.35|1,534,019,867.89
偿还债务支付的现金|566,022,867.02|575,029,167.27
分配股利、利润或偿付利息支付的现金|53,555,086.90|49,285,474.48
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|50,471,237.37|30,067,615.12
筹资活动现金流出小计|670,049,191.29|654,382,256.87
筹资活动产生的现金流量净额|334,214,441.06|879,637,611.02
四、汇率变动对现金及现金等价物的影响|-1,914,013.25|-7,073,896.57
五、现金及现金等价物净增加额|-284,522,299.93|690,414,498.74
加：期初现金及现金等价物余额|927,025,741.98|236,611,243.24
六、期末现金及现金等价物余额|642,503,442.05|927,025,741.98
