page|83
项目|附注|2019 年度|2018 年度
一、营业总收入||11,663,176,229|9,471,089,288
其中：营业收入|七（59）|11,663,176,229|9,471,089,288
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||(10,930,653,758)|(8,852,325,691)
其中：营业成本|七 （59）|(7,745,503,599)|(6,136,578,599)
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（60）|(48,131,720)|(58,220,582)
销售费用|七（61）|(2,514,222,640)|(2,157,424,014)
管理费用|七（62）|(554,833,038)|(451,333,165)
研发费用||(1,355,885)|(6,232,239)
财务费用|七（64）|(66,606,876)|(42,537,092)
其中：利息费用||(57,949,988)|(47,083,364)
利息收入||9,440,532|17,189,598
page|84
加：其他收益|七（65）|39,455,004|20,026,244
投资收益（损失以“－”号填列）|七（66）|4,865,767|134,802
其中：对联营企业和合营企业的投资收益||115,449|2,727
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（69）|(5,039,722)|
资产减值损失（损失以“-”号填列）|七（70）|(5,752,724)|(9,687,430)
资产处置收益（损失以“－”号填列）|七（71）|(982,596)|(378,335)
三、营业利润（亏损以“－”号填列）||765,068,200|628,858,878
加：营业外收入|七（72）|10,892,293|14,251,656
减：营业外支出|七（73）|(5,576,334)|(6,828,961)
四、利润总额（亏损总额以“－”号填列）||770,384,159|636,281,573
减：所得税费用|七（74）|(155,400,782)|(132,277,244)
五、净利润（净亏损以“－”号填列）||614,983,377|504,004,329
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||614,983,377|504,004,329
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||508,711,909|435,036,736
2.少数股东损益（净亏损以“-”号填列）||106,271,468|68,967,593
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
page|85
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||614,983,377|504,004,329
（一）归属于母公司所有者的综合收益总额||508,711,909|435,036,736
（二）归属于少数股东的综合收益总额||106,271,468|68,967,593
八、每股收益：|||
（一）基本每股收益(元/股)||1.78|1.53
（二）稀释每股收益(元/股)||1.76|1.53
