page|79
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七（1）|1,385,944,300|1,118,199,229
结算备付金|||
拆出资金|||
交易性金融资产|七（2）|13,120,000|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||6,208,634
应收账款|七（5）|1,072,863,124|940,413,438
应收款项融资|七（6）|10,100,530|
预付款项|七（7）|419,907,836|363,602,467
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|62,368,533|65,938,002
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七（9）|1,988,142,448|1,711,071,081
持有待售资产|||
一年内到期的非流动资产|七（15）|23,031,596|21,547,114
其他流动资产|七（12）|100,342,617|84,061,950
流动资产合计||5,075,820,984|4,311,041,915
非流动资产：|||
发放贷款和垫款|||
债权投资|七（13）|10,000,000|
可供出售金融资产|||65,980,000
其他债权投资|||
持有至到期投资|||
长期应收款|七（15）|63,614,895|55,614,071
长期股权投资|七（16）|37,399,732|2,362,727
其他权益工具投资|七（17）|65,980,000|
其他非流动金融资产|||
投资性房地产|七（19）|309,921,887|
固定资产|七（20）|902,110,807|463,560,894
在建工程|七（21）|91,136,572|343,830,738
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七（25）|433,784,255|339,673,600
开发支出|七（26）|1,407,774|1,407,774
page|80
商誉|七（27）|2,324,134,971|1,987,440,571
长期待摊费用|七（28）|539,137,225|464,595,586
递延所得税资产|七（29）|31,714,058|38,439,605
其他非流动资产|七（30）|38,143,245|410,827,578
非流动资产合计||4,848,485,421|4,173,733,144
资产总计||9,924,306,405|8,484,775,059
流动负债：|||
短期借款|七（31）|1,077,828,281|816,360,000
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七（34）|1,979,943,559|1,388,565,190
应付账款|七（35）|1,285,860,066|1,097,151,381
预收款项|七（36）|76,499,127|58,540,342
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（37）|198,102,751|182,153,266
应交税费|七（38）|92,346,622|82,705,039
其他应付款|七（39）|506,630,116|500,053,782
其中：应付利息||1,290,802|13,387,038
应付股利||707,588|1,457,588
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（41）|122,180,000|807,010,468
其他流动负债|七（42）|8,555,514|13,329,661
流动负债合计||5,347,946,036|4,945,869,129
非流动负债：|||
保险合同准备金|||
长期借款|七（43）|379,500,000|83,700,000
应付债券|七（44）|269,253,791|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七（46）|500,000|28,609,428
长期应付职工薪酬|||
预计负债|||
递延收益|七（49）|19,240,782|22,640,301
递延所得税负债|七（29）|33,134,055|34,624,528
其他非流动负债|||
非流动负债合计||701,628,628|169,574,257
负债合计||6,049,574,664|5,115,443,386
所有者权益（或股东权益）：|||
page|81
实收资本（或股本）|七（51）|286,687,533|284,945,266
其他权益工具|七（52）|56,504,119|
其中：优先股|||
永续债|||
资本公积|七（53）|1,372,330,741|1,298,477,311
减：库存股|七（54）|53,424,932|
其他综合收益|||
专项储备|||
盈余公积|七（57）|143,343,767|104,243,070
一般风险准备|||
未分配利润|七（58）|1,681,708,710|1,358,509,314
归属于母公司所有者权益（或股东权益）合计||3,487,149,938|3,046,174,961
少数股东权益||387,581,803|323,156,712
所有者权益（或股东权益）合计||3,874,731,741|3,369,331,673
负债和所有者权益（或股东权益）总计||9,924,306,405|8,484,775,059
