page|81
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|554,378,912.77|459,445,422.38
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|24,631,212.26|18,549,731.44
经营活动现金流入小计|579,010,125.03|477,995,153.82
购买商品、接受劳务支付的现金|305,870,366.66|273,449,541.54
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|129,317,223.16|99,291,880.18
支付的各项税费|24,257,279.14|19,218,053.30
支付其他与经营活动有关的现金|67,741,420.81|61,452,031.79
经营活动现金流出小计|527,186,289.77|453,411,506.81
经营活动产生的现金流量净额|51,823,835.26|24,583,647.01
二、投资活动产生的现金流量：||
page|82
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|318,500.00|86,643.04
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|318,500.00|86,643.04
购建固定资产、无形资产和其他长期资产支付的现金|2,142,959.33|5,700,397.31
投资支付的现金|22,000,000.00|8,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|24,142,959.33|13,700,397.31
投资活动产生的现金流量净额|-23,824,459.33|-13,613,754.27
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|40,000,000.00|15,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|40,000,000.00|15,000,000.00
偿还债务支付的现金|40,000,000.00|15,000,000.00
分配股利、利润或偿付利息支付的现金|14,874,291.61|12,953,955.50
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|235,849.05|
筹资活动现金流出小计|55,110,140.66|27,953,955.50
筹资活动产生的现金流量净额|-15,110,140.66|-12,953,955.50
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|12,889,235.27|-1,984,062.76
加：期初现金及现金等价物余额|64,634,406.34|66,618,469.10
page|83
六、期末现金及现金等价物余额|77,523,641.61|64,634,406.34
