page|66
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||193,494,709.35|203,537,207.39
交易性金融资产||662,397,633.76|
应收票据||242,595,796.72|207,005,518.96
应收账款||192,398,549.18|147,183,323.67
预付款项||3,609,233.48|3,313,714.86
其他应收款||6,850,527.87|6,666,027.43
其中：应收利息||59,812.50|64,645.85
存货||213,154,517.00|265,505,473.76
其他流动资产||47,698,347.70|664,352,900.01
流动资产合计||1,562,199,315.06|1,497,564,166.08
非流动资产：|||
可供出售金融资产|||12,244,846.02
长期股权投资||104,832,367.03|52,998,551.50
投资性房地产||100,344,298.86|108,721,258.23
固定资产||116,202,300.66|125,220,921.11
在建工程||39,714,683.49|18,205,654.75
无形资产||15,167,974.38|7,390,003.03
商誉||147,801,046.41|147,801,046.41
长期待摊费用||4,459,819.37|4,236,041.87
递延所得税资产||7,053,922.21|4,963,968.39
其他非流动资产||201,595.00|
非流动资产合计||535,778,007.41|481,782,291.31
资产总计||2,097,977,322.47|1,979,346,457.39
流动负债：|||
短期借款||91,491,328.57|
应付账款||90,174,025.09|78,612,352.27
预收款项||6,631,608.16|4,234,661.79
应付职工薪酬||49,027,536.10|42,386,895.90
应交税费||14,166,892.09|6,635,373.56
其他应付款||29,958,927.38|9,132,692.43
流动负债合计||281,450,317.39|141,001,975.95
非流动负债：|||
递延收益|||79,999.96
递延所得税负债||1,746,860.61|1,779,197.66
page|67
其他非流动负债|||
非流动负债合计||1,746,860.61|1,859,197.62
负债合计||283,197,178.00|142,861,173.57
所有者权益（或股东权益）：|||
实收资本（或股本）||926,151,711.00|921,890,711.00
资本公积||202,016,461.39|185,526,770.14
减：库存股||19,771,040.00|
其他综合收益||1,403,373.51|4,377,898.52
盈余公积||219,738,586.02|193,445,099.25
未分配利润||468,253,865.36|513,593,944.25
归属于母公司所有者权益（或股东权益）合计||1,797,792,957.28|1,818,834,423.16
少数股东权益||16,987,187.19|17,650,860.66
所有者权益（或股东权益）合计||1,814,780,144.47|1,836,485,283.82
负债和所有者权益（或股东权益）总计||2,097,977,322.47|1,979,346,457.39
