page|61
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||452,625,273.09|453,917,486.22
交易性金融资产|||
page|62
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||56,233,577.68|77,657,901.81
应收账款||55,983,557.45|84,358,194.18
应收款项融资|||
预付款项||927,618.02|290,121.73
其他应收款||883,457.11|1,498,157.06
其中：应收利息|||1,112,054.79
应收股利|||
存货||102,904,288.14|96,324,802.66
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||6,188,757.10|6,329,441.57
流动资产合计||675,746,528.59|720,376,105.23
非流动资产：|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||130,192,514.10|24,430,584.17
在建工程||864,282.90|85,377,201.81
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||11,618,636.91|10,819,980.52
开发支出||812,264.20|
商誉|||
长期待摊费用|||
递延所得税资产||2,908,084.34|2,538,132.85
其他非流动资产||2,018,454.45|1,822,943.93
非流动资产合计||148,414,236.90|124,988,843.28
资产总计||824,160,765.49|845,364,948.51
流动负债：|||
短期借款|||
交易性金融负债|||
以公允价值计量且其变动|||
page|63
计入当期损益的金融负债|||
衍生金融负债|||
应付票据||9,172,887.83|10,113,265.62
应付账款||22,465,133.81|35,062,961.90
预收款项||97,681.16|18,544.37
应付职工薪酬||1,200.00|1,200.00
应交税费||1,860,028.12|8,300,954.34
其他应付款||1,947,556.77|2,130,668.75
其中：应付利息|||359,452.06
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||33,011.22|
流动负债合计||35,577,498.91|55,627,594.98
非流动负债：|||
长期借款|||
应付债券||73,283,623.58|138,424,079.32
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||73,283,623.58|138,424,079.32
负债合计||108,861,122.49|194,051,674.30
所有者权益（或股东权益）：|||
实收资本（或股本）||453,335,227.00|360,000,000.00
其他权益工具||28,852,553.66|59,784,945.73
其中：优先股|||
永续债|||
资本公积||93,360,545.64|6,620,409.44
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||62,732,184.90|60,447,086.30
未分配利润||77,019,131.80|164,460,832.74
所有者权益（或股东权益）合计||715,299,643.00|651,313,274.21
负债和所有者权益（或||824,160,765.49|845,364,948.51
