page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||205,959,558.76|263,614,336.51
page|66
金|||
收到的税费返还||9,336,687.14|10,734,735.59
收到其他与经营活动有关的现金||3,283,362.47|3,213,046.22
经营活动现金流入小计||218,579,608.37|277,562,118.32
购买商品、接受劳务支付的现金||89,747,124.68|113,291,656.00
支付给职工及为职工支付的现金||33,985,013.02|31,509,572.06
支付的各项税费||19,350,535.98|30,213,691.66
支付其他与经营活动有关的现金||20,864,788.01|21,611,901.25
经营活动现金流出小计||163,947,461.69|196,626,820.97
经营活动产生的现金流量净额||54,632,146.68|80,935,297.35
二、投资活动产生的现金流量：|||
收回投资收到的现金||511,100,000.00|274,100,000.00
取得投资收益收到的现金||11,171,421.28|4,277,099.54
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||522,271,421.28|278,377,099.54
购建固定资产、无形资产和其他长期资产支付的现金||29,861,913.30|22,606,245.67
投资支付的现金||511,100,000.00|113,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||540,961,913.30|135,606,245.67
投资活动产生的现金流量净额||-18,690,492.02|142,770,853.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||193,500,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||193,500,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支||37,125,866.26|36,000,000.00
page|67
付的现金|||
支付其他与筹资活动有关的现金||108,001.53|1,132,603.91
筹资活动现金流出小计||37,233,867.79|37,132,603.91
筹资活动产生的现金流量净额||-37,233,867.79|156,367,396.09
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-1,292,213.13|380,073,547.31
加：期初现金及现金等价物余额||453,917,486.22|73,843,938.91
六、期末现金及现金等价物余额||452,625,273.09|453,917,486.22
