page|88
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||22,628,355,978|22,728,927,626
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||240,853,074|281,901,831
收到其他与经营活动有关的现金|七（79）|674,341,156|537,292,015
经营活动现金流入小计||23,543,550,208|23,548,121,472
购买商品、接受劳务支付的现金||11,860,432,727|11,999,820,697
客户贷款及垫款净增加额|||
page|89
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||4,472,992,794|3,835,696,147
支付的各项税费||1,803,160,720|1,664,451,977
支付其他与经营活动有关的现金|七（79）|280,049,136|240,291,348
经营活动现金流出小计||18,416,635,377|17,740,260,169
经营活动产生的现金流量净额||5,126,914,831|5,807,861,303
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||7,350,000
处置固定资产、无形资产和其他长期资产收回的现金净额||40,775,890|63,761,705
处置子公司及其他营业单位收到的现金净额|||682,452,213
收到其他与投资活动有关的现金|七（79）|3,933,742,827|2,065,524,464
投资活动现金流入小计||3,974,518,717|2,819,088,382
购建固定资产、无形资产和其他长期资产支付的现金||2,779,502,262|3,591,741,242
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七（80）|20,314,292|240,131,373
支付其他与投资活动有关的现金|七（79）|4,300,000,000|2,315,000,000
投资活动现金流出小计||7,099,816,554|6,146,872,615
投资活动产生的现金流量净额||-3,125,297,837|-3,327,784,233
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||15,219,223,239|13,264,898,468
收到其他与筹资活动有关的现金|七（79）|1,700,000,000|300,000,000
筹资活动现金流入小计||16,919,223,239|13,564,898,468
偿还债务支付的现金||14,637,412,694|13,341,532,550
分配股利、利润或偿付利息支付的现金||2,310,071,663|3,303,070,399
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七（79）|87,275,186|299,581
筹资活动现金流出小计||17,034,759,543|16,644,902,530
筹资活动产生的现金流量净额||-115,536,304|-3,080,004,062
四、汇率变动对现金及现金等价物的影响||108,931,635|253,287,574
五、现金及现金等价物净增加额||1,995,012,325|-346,639,418
加：期初现金及现金等价物余额||6,357,656,210|6,704,295,628
六、期末现金及现金等价物余额||8,352,668,535|6,357,656,210
