page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||23,576,485,928.70|19,829,404,475.96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|61
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七-78|271,070,632.83|265,975,440.29
经营活动现金流入小计||23,847,556,561.53|20,095,379,916.25
购买商品、接受劳务支付的现金||22,577,652,834.61|18,133,636,844.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||286,477,680.44|259,875,580.07
支付的各项税费||468,874,279.40|593,318,322.29
支付其他与经营活动有关的现金|七-78|59,974,968.99|100,059,127.09
经营活动现金流出小计||23,392,979,763.44|19,086,889,873.58
经营活动产生的现金流量净额||454,576,798.09|1,008,490,042.67
二、投资活动产生的现金流量：|||
收回投资收到的现金||738,785,317.66|1,011,611,927.82
取得投资收益收到的现金||2,917,500.00|2,790,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||156,145.00|
处置子公司及其他营业单位收到的现金净额|||184,220.36
收到其他与投资活动有关的现金|七-78||14,945,490.00
投资活动现金流入小计||741,858,962.66|1,029,531,638.18
购建固定资产、无形资产和其他长期资产支付的现金||523,013,888.05|515,592,586.28
投资支付的现金||797,087,237.73|1,073,012,600.29
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七-78|18,923,925.00|35,292.05
投资活动现金流出小计||1,339,025,050.78|1,588,640,478.62
投资活动产生的现金流量净额||-597,166,088.12|-559,108,840.44
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||570,000.00|1,643,000.00
其中：子公司吸收少数股东投资收到的现金||570,000.00|1,643,000.00
取得借款收到的现金||8,507,103,790.15|5,847,970,232.32
收到其他与筹资活动有关的现金|七-78|1,204,108,560.00|1,059,157,250.48
筹资活动现金流入小计||9,711,782,350.15|6,908,770,482.80
偿还债务支付的现金||7,766,493,515.89|5,707,469,917.30
分配股利、利润或偿付利息支付的现金||270,386,249.23|298,391,519.57
其中：子公司支付给少数股东的股利、利润|||
page|62
支付其他与筹资活动有关的现金|七-78|1,410,421,649.99|1,623,795,259.78
筹资活动现金流出小计||9,447,301,415.11|7,629,656,696.65
筹资活动产生的现金流量净额||264,480,935.04|-720,886,213.85
四、汇率变动对现金及现金等价物的影响||-5,021,093.39|-15,604,361.14
五、现金及现金等价物净增加额|七-79|116,870,551.62|-287,109,372.76
加：期初现金及现金等价物余额||704,325,327.14|991,434,699.90
六、期末现金及现金等价物余额||821,195,878.76|704,325,327.14
