page|61
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|注释 1|264,917,887.45|97,679,863.95
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||77,309,740.66
应收账款|注释 5|102,766,546.51|64,067,444.75
应收款项融资|注释 6|74,470,040.87|
预付款项|注释 7|10,319,199.06|3,519,463.48
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|注释 8|11,538,022.34|3,436,221.74
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|注释 9|319,491,048.06|239,962,985.92
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|注释 12|7,586,316.81|13,632,456.20
流动资产合计||791,089,061.10|499,608,176.70
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||38,994,727.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|注释 18|38,994,727.00|
投资性房地产|||
固定资产|注释 20|789,495,933.35|770,283,696.27
在建工程|注释 21|140,427,573.89|8,161,918.44
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|注释 25|149,122,006.80|118,121,767.33
开发支出|||
商誉|注释 27|197,956,935.97|
长期待摊费用|注释 28|645,594.59|1,595,094.86
递延所得税资产|注释 29|3,069,650.89|
其他非流动资产|注释 30|5,430,918.57|8,586,938.66
非流动资产合计||1,325,143,341.06|945,744,142.56
资产总计||2,116,232,402.16|1,445,352,319.26
page|62
流动负债：|||
短期借款|注释 31|232,700,000.00|170,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|注释 35|101,468,849.33|112,810,161.90
预收款项|注释 36|4,419,878.49|6,902,945.34
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|注释 37|34,314,473.93|15,521,169.28
应交税费|注释 38|4,222,550.37|8,013,777.97
其他应付款|注释 39|28,567,367.94|31,593,816.66
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|注释 41|101,500,000.00|12,200,000.00
其他流动负债|||
流动负债合计||507,193,120.06|357,041,871.15
非流动负债：|||
保险合同准备金|||
长期借款|注释 43|21,000,000.00|92,500,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|注释 47|17,500,737.37|
预计负债|||
递延收益|注释 49|46,235,242.75|39,393,545.01
递延所得税负债|注释 29|4,018,534.75|
其他非流动负债|||
非流动负债合计||88,754,514.87|131,893,545.01
负债合计||595,947,634.93|488,935,416.16
所有者权益（或股东权益）：|||
实收资本（或股本）|注释 51|739,019,166.00|645,393,465.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|注释 53|1,081,810,548.93|761,120,753.89
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|注释 57|172,857,610.14|172,857,610.14
一般风险准备|||
未分配利润|注释 58|-473,402,557.84|-622,954,925.93
归属于母公司所有者权益（或股东权益）合计||1,520,284,767.23|956,416,903.10
少数股东权益|||
所有者权益（或股东权益）合计||1,520,284,767.23|956,416,903.10
负债和所有者权益（或股东权益）总计||2,116,232,402.16|1,445,352,319.26
