page|67
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||873,311,397.79|636,344,943.62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,769,112.10|13,626,564.20
收到其他与经营活动有关的现金|注释 76.(1)|31,336,974.79|25,435,870.49
经营活动现金流入小计||914,417,484.68|675,407,378.31
购买商品、接受劳务支付的现金||400,050,114.51|394,752,292.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||190,297,355.73|147,911,939.89
支付的各项税费||71,378,831.29|44,137,258.95
支付其他与经营活动有关的现金|注释 76.(2)|39,522,065.16|37,919,634.53
经营活动现金流出小计||701,248,366.69|624,721,125.62
经营活动产生的现金流量净额||213,169,117.99|50,686,252.69
二、投资活动产生的现金流量：|||
收回投资收到的现金||928,512.00|747,968.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||1,212,496.92
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||928,512.00|1,960,464.92
购建固定资产、无形资产和其他长期资产支付的现金||157,407,936.92|33,710,584.69
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||115,538,089.14|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||272,946,026.06|33,710,584.69
投资活动产生的现金流量净额||-272,017,514.06|-31,750,119.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||159,202,498.46|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||262,700,000.00|170,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||421,902,498.46|170,000,000.00
偿还债务支付的现金||182,200,000.00|240,200,000.00
分配股利、利润或偿付利息支付的现金||13,616,078.89|15,339,269.50
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||195,816,078.89|255,539,269.50
筹资活动产生的现金流量净额||226,086,419.57|-85,539,269.50
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||167,238,023.50|-66,603,136.58
加：期初现金及现金等价物余额||97,679,863.95|164,283,000.53
六、期末现金及现金等价物余额||264,917,887.45|97,679,863.95
