page|97
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,989,677,350.31|747,174,628.88
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,951.34|
收到其他与经营活动有关的现金|七、78|49,062,479.07|97,996,177.41
经营活动现金流入小计||2,038,771,780.72|845,170,806.29
购买商品、接受劳务支付的现金||1,658,330,274.06|879,311,203.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||181,108,685.03|96,912,609.08
支付的各项税费||57,209,215.28|44,461,770.72
支付其他与经营活动有关的现金|七、78|46,309,765.84|15,425,620.10
经营活动现金流出小计||1,942,957,940.21|1,036,111,203.37
经营活动产生的现金流量净额||95,813,840.51|-190,940,397.08
二、投资活动产生的现金流量：|||
收回投资收到的现金||100,000,000.00|
取得投资收益收到的现金||499,444.44|
处置固定资产、无形资产和其他长期资产收回的现金净额||33,800.00|162,653.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||100,533,244.44|162,653.00
购建固定资产、无形资产和其他长期资产支付的现金||297,895,643.76|157,480,159.07
投资支付的现金||100,000,000.00|22,477,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||397,895,643.76|179,957,159.07
投资活动产生的现金流量净额||-297,362,399.32|-179,794,506.07
page|98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,251,545,118.31|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||845,000,000.00|1,516,000,000.00
收到其他与筹资活动有关的现金|七、78|560,914,610.52|80,050,224.95
筹资活动现金流入小计||2,657,459,728.83|1,596,050,224.95
偿还债务支付的现金||627,687,500.00|931,493,584.40
分配股利、利润或偿付利息支付的现金||74,510,172.12|71,994,452.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|402,385,004.54|312,893,857.88
筹资活动现金流出小计||1,104,582,676.66|1,316,381,894.64
筹资活动产生的现金流量净额||1,552,877,052.17|279,668,330.31
四、汇率变动对现金及现金等价物的影响||716.59|-1,924.80
五、现金及现金等价物净增加额||1,351,329,209.95|-91,068,497.64
加：期初现金及现金等价物余额||69,008,662.24|160,077,159.88
六、期末现金及现金等价物余额||1,420,337,872.19|69,008,662.24
