page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||8,555,589,635.54  5,763,279,347.14
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||2,964,029.94|2,243,079.12
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||116,343,624.12|64,538,934.70
经营活动现金流入小计|||8,674,897,289.60  5,830,061,360.96
购买商品、接受劳务支付的现金|||2,097,114,113.20  1,652,886,807.83
客户贷款及垫款净增加额||-3,961,483.73|2,502,228.99
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||427,484,557.57|394,694,517.07
支付的各项税费|||2,268,482,298.51  1,861,045,847.24
支付其他与经营活动有关的现金||861,674,892.47|800,164,169.08
经营活动现金流出小计|||5,650,794,378.02  4,711,293,570.21
经营活动产生的现金流量净额|||3,024,102,911.58  1,118,767,790.75
二、投资活动产生的现金流量：|||
收回投资收到的现金|||7,346,403,783.20  3,517,516,589.48
取得投资收益收到的现金||127,406,333.60|295,777,419.45
处置固定资产、无形资产和其他长期资产收回的现金净额||520,594.41|2,440,071.04
page|87
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||7,474,330,711.21  3,815,734,079.97
购建固定资产、无形资产和其他长期资产支付的现金||576,643,168.03|395,263,923.91
投资支付的现金|||8,113,218,750.00  2,569,232,553.40
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||11,070,803.08
投资活动现金流出小计|||8,689,861,918.03  2,975,567,280.39
投资活动产生的现金流量净额||-1,215,531,206.82|840,166,799.58
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||361,600,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||361,600,000.00
偿还债务支付的现金||361,600,000.00|
分配股利、利润或偿付利息支付的现金||565,687,073.32|520,735,909.97
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||433,557,127.55|231,644.36
筹资活动现金流出小计||1,360,844,200.87|520,967,554.33
筹资活动产生的现金流量净额||-1,360,844,200.87|-159,367,554.33
四、汇率变动对现金及现金等价物的影响||-45,454.06|-132,787.32
五、现金及现金等价物净增加额|||447,682,049.83  1,799,434,248.68
加：期初现金及现金等价物余额|||3,394,940,740.10  1,595,506,491.42
六、期末现金及现金等价物余额|||3,842,622,789.93  3,394,940,740.10
