page|77
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||3,957,752,859.38|3,401,543,430.74
结算备付金|||
拆出资金|||
交易性金融资产||2,683,851,758.48|2,350,685,840.84
衍生金融资产|||
应收票据|||
应收账款||39,845,494.55|29,107,706.91
应收款项融资||21,847,700.00|9,325,000.00
预付款项||5,452,283.47|6,651,018.01
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||16,797,130.89|15,382,907.74
其中：应收利息||29,745.55|37,748.16
应收股利|||
买入返售金融资产|||
存货||3,194,218,276.06|2,603,894,526.07
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||13,583,175.49|568,359.31
流动资产合计||9,933,348,678.32|8,417,158,789.62
非流动资产：|||
发放贷款和垫款||13,130,283.23|16,308,535.57
债权投资|||31,781,543.00
其他债权投资|||
长期应收款|||
长期股权投资||24,278,691.99|19,380,483.57
其他权益工具投资||27,350,028.55|29,438,414.22
其他非流动金融资产||1,870,289,311.58|1,446,412,323.78
投资性房地产|||
固定资产||1,293,657,981.72|1,013,218,221.58
在建工程||726,448,777.48|489,269,188.42
生产性生物资产|||
油气资产|||
page|78
使用权资产||3,874,507.20|
无形资产||169,900,189.67|171,865,288.52
开发支出|||
商誉|||
长期待摊费用||6,569,519.40|9,707,719.81
递延所得税资产||352,182,874.67|203,533,438.35
其他非流动资产||12,666,274.80|3,027,898.00
非流动资产合计||4,500,348,440.29|3,433,943,054.82
资产总计||14,433,697,118.61|11,851,101,844.44
流动负债：|||
短期借款|||361,743,750.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||135,950,000.00|134,300,000.00
应付账款||434,255,312.67|389,707,385.18
预收款项|||
合同负债||2,067,331,099.84|1,096,180,460.46
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||176,052,662.36|126,005,436.53
应交税费||731,918,234.94|495,340,138.86
其他应付款||1,164,974,179.93|724,937,412.82
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||579,344.19|
其他流动负债||268,616,514.22|142,503,459.66
流动负债合计||4,979,677,348.15|3,470,718,043.51
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||250,067.79|
长期应付款|||
page|79
长期应付职工薪酬|||
预计负债|||3,554,083.19
递延收益||14,380,000.00|6,000,000.00
递延所得税负债||142,309,679.55|103,489,317.92
其他非流动负债|||
非流动负债合计||156,939,747.34|113,043,401.11
负债合计||5,136,617,095.49|3,583,761,444.62
所有者权益（或股东权益）：|||
实收资本（或股本）||1,254,500,000.00|1,254,500,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||716,746,782.16|716,746,782.16
减：库存股||433,297,016.89|
其他综合收益||20,062,521.41|21,628,810.67
专项储备|||
盈余公积||627,250,000.00|627,250,000.00
一般风险准备|||
未分配利润||7,111,817,736.44|5,647,214,806.99
归属于母公司所有者权益（或股东权益）合计||9,297,080,023.12|8,267,340,399.82
少数股东权益|||
所有者权益（或股东权益）合计||9,297,080,023.12|8,267,340,399.82
负债和所有者权益（或股东权益）总计||14,433,697,118.61|11,851,101,844.44
