page|92
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|666,762,616.45|702,849,973.40
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|53,543,315.45|806,756,058.10
经营活动现金流入小计|720,305,931.90|1,509,606,031.50
购买商品、接受劳务支付的现金|511,961,286.63|542,429,435.01
客户贷款及垫款净增加额||
page|93
项目|2019 年度|2018 年度
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|52,415,832.89|75,929,089.00
支付的各项税费|7,834,089.65|7,593,615.56
支付其他与经营活动有关的现金|126,379,590.57|141,660,538.26
经营活动现金流出小计|698,590,799.74|767,612,677.83
经营活动产生的现金流量净额|21,715,132.16|741,993,353.67
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|808,726.19|112,858,072.75
处置子公司及其他营业单位收到的现金净额|-1,048.20|262,757,258.47
收到其他与投资活动有关的现金||
投资活动现金流入小计|807,677.99|375,615,331.22
购建固定资产、无形资产和其他长期资产支付的现金|28,700,475.87|33,182,387.88
投资支付的现金|29,000,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|57,700,475.87|33,182,387.88
投资活动产生的现金流量净额|-56,892,797.88|342,432,943.34
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
page|94
项目|2019 年度|2018 年度
取得借款收到的现金|38,000,000.00|1,718,450,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|38,000,000.00|1,718,450,000.00
偿还债务支付的现金|5,000,000.00|2,659,839,000.00
分配股利、利润或偿付利息支付的现金|8,456,520.83|38,583,582.86
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|10,729,434.82|113,711,951.42
筹资活动现金流出小计|24,185,955.65|2,812,134,534.28
筹资活动产生的现金流量净额|13,814,044.35|-1,093,684,534.28
四、汇率变动对现金及现金等价物的影响|-4,289.23|-1,940.62
五、现金及现金等价物净增加额|-21,367,910.60|-9,260,177.89
加：期初现金及现金等价物余额|77,048,498.42|86,308,676.31
六、期末现金及现金等价物余额|55,680,587.82|77,048,498.42
