page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,292,843,217.30|3,980,129,278.76
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,732,341.24|16,015,119.22
收到其他与经营活动有关的现金||127,638,479.61|80,489,722.70
经营活动现金流入小计||3,441,214,038.15|4,076,634,120.68
购买商品、接受劳务支付的现金||2,305,156,383.33|3,194,768,795.60
客户贷款及垫款净增加额|||
page|70
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||321,006,339.54|406,846,496.15
支付的各项税费||128,642,001.04|169,747,670.30
支付其他与经营活动有关的现金||131,803,046.10|336,064,679.75
经营活动现金流出小计||2,886,607,770.01|4,107,427,641.80
经营活动产生的现金流量净额||554,606,268.14|-30,793,521.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||209,123,532.59|212,297,934.46
取得投资收益收到的现金||3,888,400.34|
处置固定资产、无形资产和其他长期资产收回的现金净额||5,795,221.23|346,637.74
处置子公司及其他营业单位收到的现金净额||289,277,309.22|
收到其他与投资活动有关的现金||12,190,000.00|
投资活动现金流入小计||520,274,463.38|212,644,572.20
购建固定资产、无形资产和其他长期资产支付的现金||77,654,869.62|302,594,330.97
投资支付的现金||3,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||3,000,000.00|
投资活动现金流出小计||83,654,869.62|302,594,330.97
投资活动产生的现金流量净额||436,619,593.76|-89,949,758.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,700,000.00|37,229,200.00
其中：子公司吸收少数股东投资收到的现金||14,700,000.00|37,229,200.00
取得借款收到的现金||2,374,360,000.00|3,019,154,128.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,389,060,000.00|3,056,383,328.00
偿还债务支付的现金||3,259,505,104.92|2,601,331,818.18
分配股利、利润或偿付利息支付的现金||119,453,775.72|132,707,561.76
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||38,008,836.54|57,978,442.60
筹资活动现金流出小计||3,416,967,717.18|2,792,017,822.54
筹资活动产生的现金流量净额||-1,027,907,717.18|264,365,505.46
四、汇率变动对现金及现金等价物的影响||1,197,747.64|-95,403.03
五、现金及现金等价物净增加额||-35,484,107.64|143,526,822.54
加：期初现金及现金等价物余额||713,411,834.77|569,885,012.23
六、期末现金及现金等价物余额||677,927,727.13|713,411,834.77
