page|84
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,132,390,776.03|840,360,700.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,825,866.28|8,778,216.50
收到其他与经营活动有关的现金|七、78(1)|119,823,128.01|134,230,980.91
经营活动现金流入小计||1,271,039,770.32|983,369,898.30
购买商品、接受劳务支付的现金||1,069,339,323.09|577,100,680.04
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现|||
page|85
金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||45,969,275.40|39,658,740.34
支付的各项税费||49,740,978.57|43,211,584.94
支付其他与经营活动有关的现金|七、78(2)|123,146,841.95|187,233,976.56
经营活动现金流出小计||1,288,196,419.01|847,204,981.88
经营活动产生的现金流量净额||-17,156,648.69|136,164,916.42
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||6,202,125.48|13,136,643.02
处置固定资产、无形资产和其他长期资产收回的现金净额||184,500.00|50,400.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78(3)|527,248,524.72|672,694,558.64
投资活动现金流入小计||533,635,150.20|685,881,601.66
购建固定资产、无形资产和其他长期资产支付的现金||39,626,916.06|41,436,721.11
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78(4)|395,430,377.38|600,931,788.78
投资活动现金流出小计||435,057,293.44|642,368,509.89
投资活动产生的现金流量净额||98,577,856.76|43,513,091.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||10,000,000.00|40,000,000.00
收到其他与筹资活动有关的现金|七、78(5)||5,000,000.00
筹资活动现金流入小计||10,000,000.00|45,000,000.00
偿还债务支付的现金||20,000,000.00|30,000,000.00
分配股利、利润或偿付利息支付的现金||104,828,327.59|36,487,059.99
page|86
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78(6)|29,663.04|
筹资活动现金流出小计||124,857,990.63|66,487,059.99
筹资活动产生的现金流量净额||-114,857,990.63|-21,487,059.99
四、汇率变动对现金及现金等价物的影响||-2,860,472.96|-3,967,706.11
五、现金及现金等价物净增加额||-36,297,255.52|154,223,242.09
加：期初现金及现金等价物余额||413,335,961.62|259,112,719.53
六、期末现金及现金等价物余额||377,038,706.10|413,335,961.62
