page|66
项目|2020 年度|2019 年度
一、营业总收入|429,186,076.40|459,117,421.28
其中：营业收入|429,186,076.40|459,117,421.28
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|445,991,698.67|472,627,909.69
其中：营业成本|344,808,449.86|362,138,258.48
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,273,951.87|4,901,485.97
销售费用|34,766,339.02|41,378,758.64
管理费用|31,018,107.10|30,725,979.71
研发费用|21,827,952.73|31,140,608.03
财务费用|9,296,898.09|2,342,818.86
其中：利息费用||
page|67
利息收入|966,147.85|1,227,255.97
加：其他收益|6,030,722.55|6,649,244.52
投资收益（损失以“－”号填列）|33,005,445.78|24,475,671.26
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-3,125,919.50|-4,443,986.17
资产减值损失（损失以“-”号填列）|-7,972,154.57|-3,505,978.03
资产处置收益（损失以“-”号填列）|-3,099.02|-101,481.24
三、营业利润（亏损以“－”号填列）|11,129,372.97|9,562,981.93
加：营业外收入|11,778.88|74,046.05
减：营业外支出|500,587.76|
四、利润总额（亏损总额以“－”号填列）|10,640,564.09|9,637,027.98
减：所得税费用|-876,292.90|667,075.61
五、净利润（净亏损以“－”号填列）|11,516,856.99|8,969,952.37
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|11,516,856.99|8,969,952.37
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|11,534,863.82|9,246,072.58
2.少数股东损益|-18,006.83|-276,120.21
六、其他综合收益的税后净额|39,085,888.13|-2,056,147.42
归属母公司所有者的其他综合收益的税后净额|39,085,888.13|-2,056,147.42
（一）不能重分类进损益的其他综合收益|39,085,888.13|-2,056,147.42
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|39,085,888.13|-2,056,147.42
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
page|68
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|50,602,745.12|6,913,804.95
归属于母公司所有者的综合收益总额|50,620,751.95|7,189,925.16
归属于少数股东的综合收益总额|-18,006.83|-276,120.21
八、每股收益：||
（一）基本每股收益|0.04|0.03
（二）稀释每股收益|0.04|0.03
