page|125
项目|2021 年度|2020 年度
一、营业总收入|41,053,584,128.44|40,022,495,409.13
其中：营业收入|41,053,584,128.44|40,022,495,409.13
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|40,327,347,383.23|39,140,690,402.03
其中：营业成本|36,655,493,954.71|35,375,255,849.36
page|126
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|116,125,834.13|110,385,305.91
销售费用|1,531,697,812.87|1,663,369,246.84
管理费用|1,177,577,426.81|1,063,214,149.29
研发费用|39,226,809.31|38,167,121.78
财务费用|807,225,545.40|890,298,728.85
其中：利息费用|875,538,310.77|959,401,839.00
利息收入|94,218,970.13|98,648,204.80
加：其他收益|37,320,959.06|56,852,388.97
投资收益（损失以“－”号填列）|37,328,653.53|10,210,548.49
其中：对联营企业和合营企业的投资收益|46,675,007.01|54,635,290.22
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|37,706,325.28|57,064,318.47
信用减值损失（损失以“-”号填列）|-80,279,265.25|-103,547,434.36
资产减值损失（损失以“-”号填列）|-197,520,057.21|-587,009,231.62
资产处置收益（损失以“-”号填列）|223,448.27|1,205,065.68
三、营业利润（亏损以“－”号填列）|561,016,808.89|316,580,662.73
加：营业外收入|47,259,106.25|12,303,206.78
减：营业外支出|31,965,797.79|61,440,908.91
page|127
四、利润总额（亏损总额以“－”号填列）|576,310,117.35|267,442,960.60
减：所得税费用|318,442,520.71|308,730,920.98
五、净利润（净亏损以“－”号填列）|257,867,596.64|-41,287,960.38
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|257,867,596.64|-41,287,960.38
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|93,295,298.83|-288,531,280.73
2.少数股东损益|164,572,297.81|247,243,320.35
六、其他综合收益的税后净额|-5,461,562.13|-6,016,092.50
归属母公司所有者的其他综合收益的税后净额|-5,461,562.13|-6,016,092.50
（一）不能重分类进损益的其他综合收益|-5,461,562.13|-6,016,092.50
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-4,520,004.63|-6,016,092.50
4.企业自身信用风险公允价值变动||
5.其他|-941,557.50|
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
page|128
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|252,406,034.51|-47,304,052.88
归属于母公司所有者的综合收益总额|87,833,736.70|-294,547,373.23
归属于少数股东的综合收益总额|164,572,297.81|247,243,320.35
八、每股收益：||
（一）基本每股收益|0.0355|-0.11
（二）稀释每股收益|0.0355|-0.11
