page|82
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,905,891,137.03|1,682,045,711.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,736,590.38|4,050,743.25
收到其他与经营活动有关的现金|七、76（1）|295,982,815.69|16,483,298.06
经营活动现金流入小计||2,219,610,543.10|1,702,579,752.91
购买商品、接受劳务支付的现金||1,256,486,801.92|1,084,431,499.32
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||341,270,013.25|301,963,779.29
支付的各项税费||36,398,944.27|68,230,553.64
支付其他与经营活动有关的现金|七、76（2）|349,157,051.60|74,301,416.50
经营活动现金流出小计||1,983,312,811.04|1,528,927,248.75
经营活动产生的现金流量净额||236,297,732.06|173,652,504.16
page|83
二、投资活动产生的现金流量：|||
收回投资收到的现金|||3,300,000.00
取得投资收益收到的现金||1,069,941.68|1,386,966.89
处置固定资产、无形资产和其他长期资产收回的现金净额||4,201,755.74|6,739,716.10
处置子公司及其他营业单位收到的现金净额||6,131.88|
收到其他与投资活动有关的现金|七、76（3）|298,000,000.00|271,530,739.89
投资活动现金流入小计||303,277,829.30|282,957,422.88
购建固定资产、无形资产和其他长期资产支付的现金||182,823,289.98|158,670,478.54
投资支付的现金||117,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||27,648,071.62
支付其他与投资活动有关的现金|七、76（4）|337,000,000.00|232,600,000.00
投资活动现金流出小计||636,823,289.98|418,918,550.16
投资活动产生的现金流量净额||-333,545,460.68|-135,961,127.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||103,815,836.46
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||721,476,735.04|567,600,000.00
收到其他与筹资活动有关的现金|七、76（5）|45,040,000.00|
筹资活动现金流入小计||766,516,735.04|671,415,836.46
偿还债务支付的现金||435,100,000.00|526,666,512.79
分配股利、利润或偿付利息支付的现金||55,545,771.93|33,192,682.32
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|10,744,550.53|12,449,000.00
筹资活动现金流出小计||501,390,322.46|572,308,195.11
筹资活动产生的现金流量净额||265,126,412.58|99,107,641.35
四、汇率变动对现金及现金等价物的影响||5,052,083.36|-311,547.29
五、现金及现金等价物净增加额||172,930,767.32|136,487,470.94
加：期初现金及现金等价物余额||249,617,709.46|113,130,238.52
六、期末现金及现金等价物余额||422,548,476.78|249,617,709.46
