page|102
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||153,507,178.33|156,806,958.11
收到的税费返还||7,980,447.61|10,216,895.46
收到其他与经营活动有关的现金|七、78|15,366,454.17|7,108,347.53
经营活动现金流入小计||176,854,080.11|174,132,201.10
购买商品、接受劳务支付的现金||55,104,113.54|49,894,577.03
支付给职工及为职工支付的现金||38,474,153.32|32,100,579.00
支付的各项税费||22,576,120.15|19,926,976.45
支付其他与经营活动有关的现金|七、78|15,056,664.77|22,784,865.69
经营活动现金流出小计||131,211,051.78|124,706,998.17
经营活动产生的现金流量净额|七、79|45,643,028.33|49,425,202.93
二、投资活动产生的现金流量：|||
收回投资收到的现金||535,000,000.00|55,000,000.00
取得投资收益收到的现金||3,866,806.43|447,846.48
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|1,142,056.10|162,193.01
投资活动现金流入小计||540,008,862.53|55,610,039.49
购建固定资产、无形资产和其他长期资产支付的现金||18,676,075.79|22,755,249.89
投资支付的现金||1,010,000,000.00|85,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,028,676,075.79|107,755,249.89
投资活动产生的现金流||-488,667,213.26|-52,145,210.40
page|103
量净额|||
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||702,684,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||702,684,000.00|
偿还债务支付的现金|||9,800,000.00
分配股利、利润或偿付利息支付的现金||10,200,000.00|8,260,901.07
支付其他与筹资活动有关的现金|七、78|17,286,960.00|200,000.00
筹资活动现金流出小计||27,486,960.00|18,260,901.07
筹资活动产生的现金流量净额||675,197,040.00|-18,260,901.07
四、汇率变动对现金及现金等价物的影响||-15,693.58|-36,700.61
五、现金及现金等价物净增加额|七、79|232,157,161.49|-21,017,609.15
加：期初现金及现金等价物余额|七、79|38,251,855.18|59,269,464.33
六、期末现金及现金等价物余额|七、79|270,409,016.67|38,251,855.18
