page|62
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||580,336,694.11|315,803,245.10
结算备付金|||
拆出资金|||
交易性金融资产||73,466,688.00|
以公允价值计量且其变动计入当期损益的金融资产|||10,433,927.42
衍生金融资产|||
应收票据|||83,260,838.10
应收账款||288,327,279.50|310,821,258.16
应收款项融资||79,195,440.60|
预付款项||29,316,120.45|40,166,658.03
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||19,767,439.75|18,370,639.58
其中：应收利息|||456,725.00
应收股利|||
买入返售金融资产|||
存货||507,359,182.45|376,514,050.82
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||607,655.28|2,872,378.99
流动资产合计||1,578,376,500.14|1,158,242,996.20
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||12,155,625.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||435,689.91|
其他权益工具投资||42,048,000.00|
其他非流动金融资产|||
投资性房地产||5,978,738.39|
固定资产||229,562,942.01|226,746,710.45
在建工程||37,619,183.41|23,711,437.50
生产性生物资产|||
油气资产|||
使用权资产|||
page|63
无形资产||98,224,768.76|64,205,652.11
开发支出|||
商誉||454,576,835.95|348,062,045.68
长期待摊费用||942,651.92|957,957.03
递延所得税资产||7,303,836.36|5,582,047.71
其他非流动资产|||
非流动资产合计||876,692,646.71|681,421,475.48
资产总计||2,455,069,146.85|1,839,664,471.68
流动负债：|||
短期借款||200,026,475.00|50,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||49,906,861.58|44,341,005.51
应付账款||198,157,855.05|160,078,304.85
预收款项||531,509,389.35|297,345,812.33
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||59,826,381.33|52,804,753.75
应交税费||24,544,016.50|35,716,497.32
其他应付款||16,067,754.23|18,584,994.65
其中：应付利息|||290,126.53
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||60,601,798.92|23,071,062.00
其他流动负债|||
流动负债合计||1,140,640,531.96|681,942,430.41
非流动负债：|||
保险合同准备金|||
长期借款||172,331,775.00|237,639,558.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||60,262,541.68|
长期应付职工薪酬||19,684,555.97|22,189,865.14
预计负债||3,506,814.85|3,680,383.70
递延收益||10,718,451.55|11,538,391.14
递延所得税负债||7,169,835.00|
其他非流动负债|||
page|64
非流动负债合计||273,673,974.05|275,048,197.98
负债合计||1,414,314,506.01|956,990,628.39
所有者权益（或股东权益）：|||
实收资本（或股本）||210,979,600.00|210,979,600.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||342,261,982.49|335,234,201.09
减：库存股||10,662,842.40|15,471,000.00
其他综合收益||29,318,741.67|-943,956.26
专项储备||15,790,794.50|11,521,915.58
盈余公积||41,591,587.06|37,003,008.20
一般风险准备|||
未分配利润||380,266,557.63|304,350,074.68
归属于母公司所有者权益（或股东权益）合计||1,009,546,420.95|882,673,843.29
少数股东权益||31,208,219.89|
所有者权益（或股东权益）合计||1,040,754,640.84|882,673,843.29
负债和所有者权益（或股东权益）总计||2,455,069,146.85|1,839,664,471.68
