page|78
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|909,297,579.74|530,142,547.84
结算备付金|||
拆出资金|||
交易性金融资产|七、2|80,000,000.00|
衍生金融资产|||
应收票据|七、4|23,748,861.14|25,925,919.14
应收账款|七、5|238,159,335.11|229,259,798.66
应收款项融资|七、6|137,759,467.30|149,533,579.69
预付款项|七、7|53,700,192.09|29,707,380.42
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|49,484,384.59|20,379,557.35
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|321,274,096.38|276,749,313.61
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|14,300,532.54|3,693,853.25
流动资产合计||1,827,724,448.89|1,265,391,949.96
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|80,000,000.00|80,000,000.00
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|489,168,194.47|401,579,162.39
在建工程|七、22|64,118,989.46|30,441,161.41
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|234,542,919.56|145,549,111.42
开发支出|||
商誉|七、28|206,726,518.68|206,726,518.68
长期待摊费用|七、29|9,258,649.70|10,681,203.06
递延所得税资产|七、30|6,931,207.47|3,836,539.10
page|79
其他非流动资产|七、31|37,438,233.91|25,481,726.76
非流动资产合计||1,128,184,713.25|904,295,422.82
资产总计||2,955,909,162.14|2,169,687,372.78
流动负债：|||
短期借款|七、32|406,590,613.57|188,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|191,809,671.44|108,022,542.82
预收款项|||15,839,901.67
合同负债|七、38|30,721,489.41|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|22,074,972.84|18,571,656.46
应交税费|七、40|15,197,004.64|15,551,756.63
其他应付款|七、41|105,122,270.78|160,533,624.35
其中：应付利息|||412,566.80
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|20,022,204.72|15,000,000.00
其他流动负债|七、44|3,993,793.62|
流动负债合计||795,532,021.02|521,519,481.93
非流动负债：|||
保险合同准备金|||
长期借款|七、45|1,000,000.00|97,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|42,067,989.13|27,968,470.73
递延所得税负债|七、52|2,052,610.50|2,363,279.49
其他非流动负债|||
非流动负债合计||45,120,599.63|127,331,750.22
负债合计||840,652,620.65|648,851,232.15
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|344,368,246.00|302,613,120.00
其他权益工具|||
其中：优先股|||
永续债|||
page|80
资本公积|七、55|941,355,811.48|585,762,688.18
减：库存股|七、56|7,892,100.00|16,450,311.94
其他综合收益|七、57|-38,000.98|411,595.59
专项储备|七、58|615,055.59|592,166.75
盈余公积|七、59|57,000,025.14|49,241,055.05
一般风险准备|||
未分配利润|七、60|588,689,666.19|432,354,257.44
归属于母公司所有者权益（或股东权益）合计||1,924,098,703.42|1,354,524,571.07
少数股东权益||191,157,838.07|166,311,569.56
所有者权益（或股东权益）合计||2,115,256,541.49|1,520,836,140.63
负债和所有者权益（或股东权益）总计||2,955,909,162.14|2,169,687,372.78
