page|139
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|213,551,748.85|192,085,207.70
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加||
page|140
额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|384,723.73|239,384.81
收到其他与经营活动有关的现金|2,590,865.99|1,625,137.32
经营活动现金流入小计|216,527,338.57|193,949,729.83
购买商品、接受劳务支付的现金|57,294,136.87|59,501,957.42
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|69,538,438.25|60,452,254.60
支付的各项税费|30,105,250.44|21,801,005.78
支付其他与经营活动有关的现金|39,653,370.60|37,881,722.99
经营活动现金流出小计|196,591,196.16|179,636,940.79
经营活动产生的现金流量净额|19,936,142.41|14,312,789.04
二、投资活动产生的现金流量：||
收回投资收到的现金|20,000,000.00|
取得投资收益收到的现金|8,219.16|371,670.47
处置固定资产、无形资产和其他长期资产收回的现金净额|300.00|706,126.09
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|6,248,290.87|40,000,000.00
投资活动现金流入小计|26,256,810.03|41,077,796.56
购建固定资产、无形资产和其他|13,994,609.02|20,678,963.35
page|141
长期资产支付的现金||
投资支付的现金|20,000,000.00|30,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|4,632,964.00|
投资活动现金流出小计|38,627,573.02|50,678,963.35
投资活动产生的现金流量净额|-12,370,762.99|-9,601,166.79
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||1,000,000.01
筹资活动现金流入小计||1,000,000.01
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|8,400,000.00|12,000,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|150,400.00|2,726,336.75
筹资活动现金流出小计|8,550,400.00|14,726,336.75
筹资活动产生的现金流量净额|-8,550,400.00|-13,726,336.74
四、汇率变动对现金及现金等价物的影响|-2,124.11|-4,057.60
五、现金及现金等价物净增加额|-987,144.69|-9,018,772.09
加：期初现金及现金等价物余额|35,416,938.98|44,435,711.07
六、期末现金及现金等价物余额|34,429,794.29|35,416,938.98
