page|80
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,520,125,034.55|7,183,643,124.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|81
收到的税费返还||9,910,462.81|56,175,451.40
收到其他与经营活动有关的现金||94,033,264.72|79,707,762.48
经营活动现金流入小计||8,624,068,762.08|7,319,526,338.14
购买商品、接受劳务支付的现金||7,496,478,101.90|6,145,448,589.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||455,313,061.22|402,464,275.52
支付的各项税费||112,842,663.24|101,812,630.05
支付其他与经营活动有关的现金||225,781,485.47|187,760,163.41
经营活动现金流出小计||8,290,415,311.83|6,837,485,658.65
经营活动产生的现金流量净额||333,653,450.25|482,040,679.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,216,940,762.13|525,635,381.01
取得投资收益收到的现金||246,671,332.69|45,250,042.12
处置固定资产、无形资产和其他长期资产收回的现金净额||623,375.13|9,676,398.15
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||23,320,549.07|27,101,964.05
投资活动现金流入小计||1,487,556,019.02|607,663,785.33
购建固定资产、无形资产和其他长期资产支付的现金||58,063,134.93|51,727,204.47
投资支付的现金||1,597,676,136.71|791,824,438.99
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,655,739,271.64|843,551,643.46
投资活动产生的现金流量净额||-168,183,252.62|-235,887,858.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||22,994,661.37
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||591,163,650.07|780,932,929.43
page|82
收到其他与筹资活动有关的现金||53,080,709.39|32,136,369.30
筹资活动现金流入小计||644,244,359.46|836,063,960.10
偿还债务支付的现金||554,863,300.39|878,404,676.95
分配股利、利润或偿付利息支付的现金||151,667,365.68|9,953,024.15
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||16,873,026.01|108,513,068.89
筹资活动现金流出小计||723,403,692.08|996,870,769.99
筹资活动产生的现金流量净额||-79,159,332.62|-160,806,809.89
四、汇率变动对现金及现金等价物的影响||2,860,268.92|-56,141.78
五、现金及现金等价物净增加额||89,171,133.93|85,289,869.69
加：期初现金及现金等价物余额||1,921,595,582.08|1,836,305,712.39
六、期末现金及现金等价物余额||2,010,766,716.01|1,921,595,582.08
