page|145
项目|2019 年度|2018 年度
一、营业总收入|1,340,472,990.05|1,311,493,532.52
其中：营业收入|1,340,472,990.05|1,311,493,532.52
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,086,474,854.78|995,004,887.94
其中：营业成本|757,090,600.02|727,305,745.72
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|11,508,362.60|11,099,855.71
销售费用|135,146,524.94|110,381,751.81
管理费用|74,690,611.84|64,784,664.12
研发费用|69,328,580.38|61,832,661.97
财务费用|38,710,175.00|19,600,208.61
其中：利息费用|39,162,732.73|22,884,318.23
利息收入|1,705,427.53|2,779,362.84
加：其他收益|28,245,942.27|32,786,757.10
投资收益（损失以“－”号填列）|12,234,189.38|
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益|13,289,136.55|
汇兑收益（损失以“-”号填列）||
page|146
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|1,741,377.95|
资产减值损失（损失以“-”号填列）|-3,208,979.46|-47,784,899.24
资产处置收益（损失以“-”号填列）|213,199.06|-19,514.66
三、营业利润（亏损以“－”号填列）|293,223,864.47|301,470,987.78
加：营业外收入|242,706.36|1,190,771.42
减：营业外支出|477,008.40|420,392.15
四、利润总额（亏损总额以“－”号填列）|292,989,562.43|302,241,367.05
减：所得税费用|38,268,421.98|42,089,623.24
五、净利润（净亏损以“－”号填列）|254,721,140.45|260,151,743.81
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|254,721,140.45|260,151,743.81
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|234,717,959.20|229,398,154.36
2.少数股东损益|20,003,181.25|30,753,589.45
六、其他综合收益的税后净额|19,193,827.17|44,301.74
归属母公司所有者的其他综合收益的税后净额|19,193,827.17|44,301.74
（一）不能重分类进损益的其他综合收益|19,206,657.43|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|19,206,657.43|
4.企业自身信用风险公允价值变动||
page|147
5.其他||
（二）将重分类进损益的其他综合收益|-12,830.26|44,301.74
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-12,830.26|44,301.74
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|273,914,967.62|260,196,045.55
归属于母公司所有者的综合收益总额|253,911,786.37|229,442,456.10
归属于少数股东的综合收益总额|20,003,181.25|30,753,589.45
八、每股收益：||
（一）基本每股收益|0.66|0.65
（二）稀释每股收益|0.66|0.65
