page|113
项目|附注|2020 年度|2019 年度
一、营业总收入||4,843,100,792.48|4,567,036,826.79
page|114
其中：营业收入||4,843,100,792.48|4,567,036,826.79
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,203,626,558.51|4,179,838,976.39
其中：营业成本||3,851,577,139.87|3,713,112,939.10
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||46,950,156.96|44,404,022.99
销售费用||15,457,936.96|146,646,208.07
管理费用||99,109,994.12|87,670,252.63
研发费用||122,654,096.30|105,967,723.11
财务费用||67,877,234.30|82,037,830.49
其中：利息费用||75,735,257.36|66,353,473.40
利息收入||6,116,011.60|1,781,002.03
加：其他收益||41,528,673.98|32,955,911.57
投资收益（损失以“－”号填列）||202,418,645.85|105,874,753.61
其中：对联营企业和合营企业的投资收益||159,342,511.24|123,466,006.42
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|115
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-14,929,686.24|
信用减值损失（损失以“-”号填列）||-13,450,076.30|-6,812,447.17
资产减值损失（损失以“-”号填列）||-21,126,602.07|-14,719,440.24
资产处置收益（损失以“－”号填列）||-74,768.75|-953.95
三、营业利润（亏损以“－”号填列）||833,840,420.44|504,495,674.22
加：营业外收入||6,208,264.66|4,432,593.22
减：营业外支出||5,354,560.28|2,379,736.23
四、利润总额（亏损总额以“－”号填列）||834,694,124.82|506,548,531.21
减：所得税费用||115,680,449.13|67,090,551.78
五、净利润（净亏损以“－”号填列）||719,013,675.69|439,457,979.43
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||719,013,675.69|439,457,979.43
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||717,160,508.05|439,925,290.21
2.少数股东损益（净亏损以“-”号填列）||1,853,167.64|-467,310.78
page|116
六、其他综合收益的税后净额||-7,209,170.59|
（一）归属母公司所有者的其他综合收益的税后净额||-7,209,170.59|
1．不能重分类进损益的其他综合收益||-7,209,170.59|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-7,209,170.59|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||711,804,505.10|439,457,979.43
