page|104
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|14,751,411,936.09|15,972,317,438.63
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|56,081,806.36|100,836,843.22
收到其他与经营活动有关的现金|51,584,688.78|122,234,482.20
经营活动现金流入小计|14,859,078,431.23|16,195,388,764.05
购买商品、接受劳务支付的现金|10,346,223,883.24|11,941,115,464.14
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现|931,040,155.39|974,454,368.38
page|105
金||
支付的各项税费|263,374,455.56|261,066,769.71
支付其他与经营活动有关的现金|3,490,341,583.77|2,983,761,070.33
经营活动现金流出小计|15,030,980,077.96|16,160,397,672.56
经营活动产生的现金流量净额|-171,901,646.73|34,991,091.49
二、投资活动产生的现金流量：||
收回投资收到的现金|140,625.00|4,990,000.00
取得投资收益收到的现金|2,755,603.07|5,175,124.45
处置固定资产、无形资产和其他长期资产收回的现金净额|3,624,149.47|59,336,023.09
处置子公司及其他营业单位收到的现金净额|294,399,758.34|686,494.73
收到其他与投资活动有关的现金|266,849,189.35|8,209,625.00
投资活动现金流入小计|567,769,325.23|78,397,267.27
购建固定资产、无形资产和其他长期资产支付的现金|40,919,064.00|98,903,946.27
投资支付的现金|15,920,625.00|10,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|178,220,720.37|165,966,000.00
投资活动现金流出小计|235,060,409.37|274,869,946.27
投资活动产生的现金流量净额|332,708,915.86|-196,472,679.00
三、筹资活动产生的现金流量：||
吸收投资收到的现金|16,000.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,685,675,554.55|2,497,668,710.80
收到其他与筹资活动有关的现金|2,607,853,716.52|4,560,766,542.17
筹资活动现金流入小计|4,293,545,271.07|7,058,435,252.97
偿还债务支付的现金|2,924,191,089.97|2,174,394,883.18
分配股利、利润或偿付利息支付的现金|203,296,242.29|216,439,870.81
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,806,287,178.33|4,324,561,947.20
page|106
筹资活动现金流出小计|4,933,774,510.59|6,715,396,701.19
筹资活动产生的现金流量净额|-640,229,239.52|343,038,551.78
四、汇率变动对现金及现金等价物的影响|-49,251,172.01|-862,996.24
五、现金及现金等价物净增加额|-528,673,142.40|180,693,968.03
加：期初现金及现金等价物余额|1,121,640,009.25|940,946,041.22
六、期末现金及现金等价物余额|592,966,866.85|1,121,640,009.25
