page|96
项目|附注|2021 年度|2020 年度
一、营业总收入||4,255,523,700.47|3,447,718,251.29
其中：营业收入|七、61|4,255,523,700.47|3,447,718,251.29
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,311,209,173.38|3,407,098,049.38
其中：营业成本|七、61|3,831,736,772.64|2,994,517,183.88
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|18,773,677.56|16,714,399.12
销售费用|七、63|104,973,028.61|78,174,673.17
管理费用|七、64|150,769,670.10|140,010,365.54
研发费用|七、65|108,237,864.97|108,401,406.13
财务费用|七、66|96,718,159.50|69,280,021.54
其中：利息费用||77,203,919.98|65,334,166.26
利息收入||10,715,190.21|4,597,082.09
加：其他收益|七、67|31,177,434.08|21,299,696.22
投资收益（损失以“－”号填列）|七、68|24,457,180.75|36,455,072.30
其中：对联营企业和合营企业的投资收益||24,224,957.11|35,409,343.17
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|97
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||1,186,938.56
信用减值损失（损失以“-”号填列）|七、71|-16,044,722.52|-6,445,921.77
资产减值损失（损失以“-”号填列）|七、72|-6,775,723.80|-9,684,807.86
资产处置收益（损失以“－”号填列）|七、73|29,777,929.70|3,751,347.16
三、营业利润（亏损以“－”号填列）||6,906,625.30|87,182,526.52
加：营业外收入|七、74|830,172.14|885,077.39
减：营业外支出|七、75|582,240.37|274,614.92
四、利润总额（亏损总额以“－”号填列）||7,154,557.07|87,792,988.99
减：所得税费用|七、76|-3,429,682.65|-3,220,094.78
五、净利润（净亏损以“－”号填列）||10,584,239.72|91,013,083.77
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||10,584,239.72|91,013,083.77
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||11,610,406.55|91,013,083.77
2.少数股东损益（净亏损以“-”号填列）||-1,026,166.83|
六、其他综合收益的税后净额||-154,281,979.23|-36,215,250.30
（一）归属母公司所有者的其他综合收益的税后净额||-154,281,979.23|-36,215,250.30
1．不能重分类进损益的其他综合收益||207,392.82|17,064,616.36
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||207,392.82|5,882,574.84
（3）其他权益工具投资公允价值变动|||11,182,041.52
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-154,489,372.05|-53,279,866.66
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|98
（6）外币财务报表折算差额||-154,489,372.05|-53,279,866.66
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-143,697,739.51|54,797,833.47
（一）归属于母公司所有者的综合收益总额||-142,671,572.68|54,797,833.47
（二）归属于少数股东的综合收益总额||-1,026,166.83|
八、每股收益：|||
（一）基本每股收益(元/股)||0.01|0.10
（二）稀释每股收益(元/股)||0.01|0.10
