page|90
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||947,321,081.11|776,001,543.91
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,695,552.00|97,496.75
收到其他与经营活动有关的现金|（五十）|189,443,835.45|68,167,278.57
经营活动现金流入小计||1,150,460,468.56|844,266,319.23
购买商品、接受劳务支付的现金||197,571,014.04|418,068,705.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|91
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||98,680,272.29|79,664,646.37
支付的各项税费||95,165,154.43|85,531,764.34
支付其他与经营活动有关的现金|（五十）|336,872,137.11|54,375,105.96
经营活动现金流出小计||728,288,577.87|637,640,221.74
经营活动产生的现金流量净额||422,171,890.69|206,626,097.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,250,022,110.48|2,503,900,000.00
取得投资收益收到的现金||10,175,663.48|11,764,435.41
处置固定资产、无形资产和其他长期资产收回的现金净额||29,666,847.46|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（五十）||695,906.47
投资活动现金流入小计||1,289,864,621.42|2,516,360,341.88
购建固定资产、无形资产和其他长期资产支付的现金||72,350,596.68|223,766,414.71
投资支付的现金||1,341,139,127.59|2,503,924,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||174,091,038.67|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,587,580,762.94|2,727,690,414.71
投资活动产生的现金流量净额||-297,716,141.52|-211,330,072.83
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,100,000.00|705,042,169.81
其中：子公司吸收少数股东投资收到的现金||6,100,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||6,100,000.00|705,042,169.81
偿还债务支付的现金||10,400,000.00|55,875,000.00
分配股利、利润或偿付利息支付的现金||104,059,911.84|180,568,715.69
其中：子公司支付给少数股东的股利、利润|||
page|92
支付其他与筹资活动有关的现金|（五十）|398,154,632.91|16,886,811.30
筹资活动现金流出小计||512,614,544.75|253,330,526.99
筹资活动产生的现金流量净额||-506,514,544.75|451,711,642.82
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-382,058,795.58|447,007,667.48
加：期初现金及现金等价物余额||628,694,010.04|181,686,342.56
六、期末现金及现金等价物余额||246,635,214.46|628,694,010.04
