page|119
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,022,199,088.46|784,852,789.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||40,261,926.20|34,160,690.57
收到其他与经营活动有关的现金|七、78|44,989,516.57|25,541,598.95
经营活动现金流入小计||1,107,450,531.23|844,555,078.70
购买商品、接受劳务支付的现金||138,078,461.39|102,276,587.01
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|120
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||593,532,482.69|410,580,495.84
支付的各项税费||89,711,510.98|64,236,159.60
支付其他与经营活动有关的现金|七、78|150,673,203.11|142,265,381.62
经营活动现金流出小计||971,995,658.17|719,358,624.07
经营活动产生的现金流量净额||135,454,873.06|125,196,454.63
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,633,761,903.08|2,382,450,000.00
取得投资收益收到的现金|||17,883,843.33
处置固定资产、无形资产和其他长期资产收回的现金净额||1,000.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,633,762,903.08|2,400,333,843.33
购建固定资产、无形资产和其他长期资产支付的现金||101,151,167.38|5,327,284.68
投资支付的现金||1,910,600,000.00|1,682,400,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,011,751,167.38|1,687,727,284.68
投资活动产生的现金流量净额||-377,988,264.30|712,606,558.65
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,300,000.00|
其中：子公司吸收少数股东投资收到的现金||3,300,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,300,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||39,643,618.78|33,437,912.15
其中：子公司支付给少数股东的股利、利润||5,805,000.00|2,642,078.95
支付其他与筹资活动有关的现金|（四十七）|22,033,906.83|29,375.70
筹资活动现金流出小计||61,677,525.61|33,467,287.85
page|121
筹资活动产生的现金流量净额||-58,377,525.61|-33,467,287.85
四、汇率变动对现金及现金等价物的影响||-122.75|
五、现金及现金等价物净增加额||-300,911,039.60|804,335,725.43
加：期初现金及现金等价物余额||1,572,260,402.35|767,924,676.92
六、期末现金及现金等价物余额||1,271,349,362.75|1,572,260,402.35
