page|95
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,940,549,596.37|5,729,040,044.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,560,271.05|
收到其他与经营活动有关的现金|七、78|61,774,706.26|35,268,594.91
经营活动现金流入小计||6,006,884,573.68|5,764,308,639.61
购买商品、接受劳务支付的现金||3,425,862,505.93|3,514,669,278.19
客户贷款及垫款净增加额|||
存放中央银行和同业款|||
page|96
项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||660,750,162.61|562,829,596.06
支付的各项税费||394,322,499.49|452,168,701.50
支付其他与经营活动有关的现金|七、78|313,456,041.99|233,641,893.62
经营活动现金流出小计||4,794,391,210.02|4,763,309,469.37
经营活动产生的现金流量净额||1,212,493,363.66|1,000,999,170.24
二、投资活动产生的现金流量：|||
收回投资收到的现金||7,421,825,834.27|7,081,957,582.35
取得投资收益收到的现金||38,730,766.01|58,581,050.71
处置固定资产、无形资产和其他长期资产收回的现金净额||1,259,341.46|1,517,982.50
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||7,461,815,941.74|7,142,056,615.56
购建固定资产、无形资产和其他长期资产支付的现金||367,470,463.06|328,155,754.71
投资支付的现金||6,150,148,309.41|7,939,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,517,618,772.47|8,267,155,754.71
投资活动产生的现金流量净额|||944,197,169.27  -1,125,099,139.15
三、筹资活动产生的现金流量：|||
page|97
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||400,000,000.00|560,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||400,000,000.00|560,000,000.00
偿还债务支付的现金||760,000,000.00|709,878,000.00
分配股利、利润或偿付利息支付的现金||561,772,541.95|257,060,858.98
其中：子公司支付给少数股东的股利、利润|||2,500,000.00
支付其他与筹资活动有关的现金|七、78|1,001,982,113.62|239,189.12
筹资活动现金流出小计||2,323,754,655.57|967,178,048.10
筹资活动产生的现金流量净额||-1,923,754,655.57|-407,178,048.10
四、汇率变动对现金及现金等价物的影响||-6,166.71|497,548.40
五、现金及现金等价物净增加额||232,929,710.65|-530,780,468.61
加：期初现金及现金等价物余额||155,382,286.54|686,162,755.15
六、期末现金及现金等价物余额||388,311,997.19|155,382,286.54
