page|60
项目|附注|2020 年度|2019 年度
一、营业总收入||1,166,791,511.30|1,662,883,330.44
其中：营业收入|七、61|1,166,791,511.30|1,662,883,330.44
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,069,139,394.90|1,279,908,797.49
其中：营业成本|七、61|949,037,327.49|1,131,449,024.04
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,770,574.67|8,710,752.08
销售费用|七、63|28,473,838.47|28,998,551.53
管理费用|七、64|75,509,406.16|90,665,762.35
研发费用|||
财务费用|七、66|13,348,248.11|20,084,707.49
其中：利息费用||27,914,761.07|30,710,173.87
利息收入||6,334,832.47|20,656,514.11
加：其他收益|七、67|85,938,037.48|172,461,766.26
|投资收益（损失以“－”号填列）  七、68|5,059,054.59|10,665,899.44
其中：对联营企业和合营企业的投资收益||-7,432,779.39|-3,906,626.81
page|61
项目|附注|2020 年度|2019 年度
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|67,541,467.31|8,708,268.53
|信用减值损失（损失以“-”号填列）  七、71|-13,056,384.59|-266,637.58
|资产减值损失（损失以“-”号填列）  七、72|-10,000,000.00|
资产处置收益（损失以“－”号填列）|七、73|2,541,796.59|1,619,943.37
三、营业利润（亏损以“－”号填列）||235,676,087.78|576,163,772.97
加：营业外收入|七、74|370,339.55|4,788,774.39
减：营业外支出|七、75|442,584.72|347,578.92
四、利润总额（亏损总额以“－”号填列）||235,603,842.61|580,604,968.44
减：所得税费用|七、76|76,132,073.84|145,439,810.62
五、净利润（净亏损以“－”号填列）||159,471,768.77|435,165,157.82
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||159,471,768.77|435,165,157.82
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||136,087,137.34|410,298,741.87
2.少数股东损益（净亏损以“-”号填列）||23,384,631.43|24,866,415.95
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||159,471,768.77|435,165,157.82
page|62
项目|附注|2020 年度|2019 年度
（一）归属于母公司所有者的综合收益总额||136,087,137.34|410,298,741.87
（二）归属于少数股东的综合收益总额||23,384,631.43|24,866,415.95
八、每股收益：|||
（一）基本每股收益(元/股)||0.29|0.87
（二）稀释每股收益(元/股)||0.29|0.87
