page|102
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|500,003,370.67|503,501,904.97
page|103
结算备付金|||
拆出资金|||
交易性金融资产|七、2|409,888,315.42|350,000,000.00
衍生金融资产|||
应收票据|七、4||41,747,076.05
应收账款|七、5|525,073,362.38|342,804,203.17
应收款项融资|七、6|32,327,920.11|
预付款项|七、7|2,299,492.48|1,759,353.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|18,510,662.50|11,432,421.05
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|317,125,543.34|285,016,368.54
合同资产|七、10|7,302,631.13|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|5,730,298.62|2,000,846.87
流动资产合计||1,818,261,596.65|1,538,262,174.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16|963,043.71|1,243,364.43
长期股权投资|七、17|6,334,674.38|6,205,816.33
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|17,319,190.88|17,913,258.92
固定资产|七、21|86,970,190.74|86,091,411.66
在建工程|七、22|46,445,087.17|
生产性生物资产|||
page|104
油气资产|||
使用权资产|||
无形资产|七、26|45,604,968.54|34,866,769.34
开发支出|||
商誉|||
长期待摊费用|七、29|5,021,370.97|6,801,131.84
递延所得税资产|七、30|8,326,213.75|5,327,972.60
其他非流动资产|七、31|24,677,146.21|3,799,881.00
非流动资产合计||241,661,886.35|162,249,606.12
资产总计||2,059,923,483.00|1,700,511,780.22
流动负债：|||
短期借款|七、32|10,008,797.58|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|75,690,819.70|
应付账款|七、36|297,097,199.67|326,035,838.58
预收款项|七、37||14,834,899.45
合同负债|七、38|12,627,145.67|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|50,575,449.05|44,180,449.39
应交税费|七、40|64,514,153.42|53,145,571.50
其他应付款|七、41|24,268,279.18|8,179,302.58
其中：应付利息|||
应付股利||20,800.00|20,000.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|50,038,864.17|
page|105
其他流动负债|七、44|11,336,004.70|
流动负债合计||596,156,713.14|446,376,061.50
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、48|1,454,315.15|1,462,095.66
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|3,345,337.79|4,392,104.53
递延所得税负债|七、30|3,020,098.87|2,292,190.14
其他非流动负债|七、52|1,888,010.35|
非流动负债合计||9,707,762.16|8,146,390.33
负债合计||605,864,475.30|454,522,451.83
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|203,242,000.00|156,340,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|510,683,472.53|557,585,472.53
减：库存股|七、56|19,988,015.16|
其他综合收益|||
专项储备|七、58|19,882,415.03|17,618,215.00
盈余公积|七、59|101,621,000.00|78,170,000.00
一般风险准备|||
未分配利润|七、60|637,192,236.10|434,454,234.26
归属于母公司所有者权益（或股东权益）合计||1,452,633,108.50|1,244,167,921.79
少数股东权益||1,425,899.20|1,821,406.60
page|106
所有者权益（或股东权益）合计||1,454,059,007.70|1,245,989,328.39
负债和所有者权益（或股东权益）总计||2,059,923,483.00|1,700,511,780.22
