page|110
项目|附注|2021 年度|2020 年度
一、营业总收入||445,450,482.11|402,925,066.41
其中：营业收入|附注七、61|445,450,482.11|402,925,066.41
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||379,367,707.03|337,492,423.00
其中：营业成本|附注七、61|306,703,517.78|262,703,584.43
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|附注七、62|3,099,476.90|3,166,162.58
销售费用|附注七、63|30,374,914.11|26,817,958.37
管理费用|附注七、64|19,511,205.07|21,909,820.28
研发费用|附注七、65|21,826,056.81|22,350,128.62
财务费用|附注七、66|-2,147,463.64|544,768.72
其中：利息费用||125,639.49|508,359.06
利息收入||2,652,341.90|598,436.93
加：其他收益|附注七、67|13,929,419.01|15,746,924.16
投资收益（损失以“－”号填列）|附注七、68|1,902,163.93|430,712.49
其中：对联营企业和合营企业的投资收益|||
page|111
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|附注七、70|593,257.19|29,422.36
信用减值损失（损失以“-”号填列）|附注七、71|250,715.46|-1,909,352.89
资产减值损失（损失以“-”号填列）|附注七、72|-2,461,892.02|-2,083,490.90
资产处置收益（损失以“－”号填列）|附注七、73|131,164.19|
三、营业利润（亏损以“－”号填列）||80,427,602.84|77,646,858.63
加：营业外收入|附注七、74|358,092.07|352,382.18
减：营业外支出|附注七、75|452,567.31|368,050.41
四、利润总额（亏损总额以“－”号填列）||80,333,127.6|77,631,190.40
减：所得税费用|附注七、76|7,146,200.59|7,271,721.60
五、净利润（净亏损以“－”号填列）||73,186,927.01|70,359,468.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||73,186,927.01|70,359,468.80
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||73,186,927.01|70,359,468.80
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|112
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||73,186,927.01|70,359,468.80
（一）归属于母公司所有者的综合收益总额||73,186,927.01|70,359,468.80
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.93|1.09
（二）稀释每股收益(元/股)||0.93|1.09
