page|71
项目|附注|2020 年度|2019 年度
一、营业总收入||6,005,586,643.46|5,606,020,863.30
其中:营业收入|六、39|6,005,586,643.46|5,606,020,863.30
二、营业总成本||5,585,070,476.65|5,184,991,468.92
其中：营业成本|六、39|4,190,989,726.77|3,731,385,336.88
税金及附加|六、40|60,276,354.48|58,190,180.49
销售费用|六、41|631,597,121.93|789,151,206.79
管理费用|六、42|320,149,607.17|322,288,237.24
研发费用|六、43|298,347,278.00|235,401,010.43
财务费用|六、44|83,710,388.30|48,575,497.09
其中：利息费用||59,759,474.37|55,317,659.59
利息收入||5,968,298.09|3,601,837.92
加:其他收益|六、45|38,647,497.32|40,280,545.11
投资收益（损失以“－”号填列）|六、46|5,610,655.75|5,158,909.34
其中：对联营企业和合营企业的投资收益||-2,978,392.25|-2,355,147.75
信用减值损失（损失以“-”号填列）|六、47|382,455.10|-227,110.48
资产减值损失（损失以“-”号填列）|六、48|-45,159,388.85|-79,646,774.39
资产处置收益（损失以“-”号填列）|六、49|2,488,084.14|841,324.72
三、营业利润（亏损以“－”号填列）||422,485,470.27|387,436,288.68
加：营业外收入|六、50|1,129,914.39|2,379,714.85
减：营业外支出|六、51|11,977,403.91|8,423,382.60
四、利润总额（亏损总额以“－”号填列）||411,637,980.75|381,392,620.93
减：所得税费用|六、52|64,524,696.58|58,276,863.40
五、净利润（净亏损以“－”号填列）||347,113,284.17|323,115,757.53
（一）按经营持续性分类：|||
1.持续经营净利润（净亏损以“－”号填列）||347,113,284.17|323,115,757.53
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类：|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||324,859,557.55|299,966,265.71
2.少数股东损益（净亏损以“-”号填列）||22,253,726.62|23,149,491.82
六、其他综合收益的税后净额|六、53|-8,399,441.03|39,484,025.47
归属母公司所有者的其他综合收益的税后净额||-7,837,445.75|39,363,799.55
（一）不能重分类进损益的其他综合收益|六、53|-5,654,268.00|38,874,688.80
1.其他权益工具投资公允价值变动|六、53|-5,654,268.00|38,874,688.80
（二）将重分类进损益的其他综合收益|六、53|-2,183,177.75|489,110.75
1.外币财务报表折算差额|六、53|-2,183,177.75|489,110.75
归属于少数股东的其他综合收益的税后净额||-561,995.28|120,225.92
七、综合收益总额||338,713,843.14|362,599,783.00
归属于母公司所有者的综合收益总额||317,022,111.80|339,330,065.26
归属于少数股东的综合收益总额||21,691,731.34|23,269,717.74
八、每股收益：|||
（一）基本每股收益（元/股）|六、54|0.52|0.48
（二）稀释每股收益（元/股）|六、54|0.52|0.48
