page|106
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,065,347,482.97|1,194,892,119.53
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|107
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,910,704.65|21,586,798.12
收到其他与经营活动有关的现金|七、78|173,283,012.11|266,046,856.51
经营活动现金流入小计||2,270,541,199.73|1,482,525,774.16
购买商品、接受劳务支付的现金||935,883,342.96|658,688,432.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||370,571,651.95|203,247,016.10
支付的各项税费||104,775,821.51|89,467,874.74
支付其他与经营活动有关的现金|七、78|377,648,936.04|238,806,229.40
经营活动现金流出小计||1,788,879,752.46|1,190,209,552.68
经营活动产生的现金流量净额||481,661,447.27|292,316,221.48
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,298,162,597.69|1,398,261,562.39
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||3,232,859.62|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,301,395,457.31|1,398,261,562.39
购建固定资产、无形资产和其他长期资产支付的现金||317,109,271.52|163,198,640.79
投资支付的现金||1,290,000,000.00|1,310,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|108
支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,607,109,271.52|1,473,198,640.79
投资活动产生的现金流量净额||-305,713,814.21|-74,937,078.40
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||19,855,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||19,855,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||112,280,000.00|88,220,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|2,250,000.00|
筹资活动现金流出小计||114,530,000.00|88,220,000.00
筹资活动产生的现金流量净额||-94,675,000.00|-88,220,000.00
四、汇率变动对现金及现金等价物的影响||-54,620,368.91|-17,183,058.19
五、现金及现金等价物净增加额||26,652,264.15|111,976,084.89
加：期初现金及现金等价物余额||1,688,105,847.72|1,576,129,762.83
六、期末现金及现金等价物余额||1,714,758,111.87|1,688,105,847.72
