page|91
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|204,369,202.99|280,520,431.64
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
page|92
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|11,054,858.18|24,550,754.87
经营活动现金流入小计|215,424,061.17|305,071,186.51
购买商品、接受劳务支付的现金|67,650,575.62|102,809,411.21
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|37,083,126.61|44,807,876.51
支付的各项税费|18,223,195.20|64,388,008.37
支付其他与经营活动有关的现金|92,292,473.22|139,581,216.14
经营活动现金流出小计|215,249,370.65|351,586,512.23
经营活动产生的现金流量净额|174,690.52|-46,515,325.72
二、投资活动产生的现金流量：||
收回投资收到的现金|40,050,000.00|230,000,000.00
取得投资收益收到的现金|17,096.63|2,186,350.47
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|883,672.89|909,513.54
投资活动现金流入小计|40,950,769.52|233,095,864.01
购建固定资产、无形资产和其他长期资产支付的现金|64,057,114.00|111,725,606.64
page|93
投资支付的现金|45,150,000.00|230,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|109,207,114.00|341,725,606.64
投资活动产生的现金流量净额|-68,256,344.48|-108,629,742.63
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|150,000,000.00|78,288,530.80
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|150,000,000.00|78,288,530.80
偿还债务支付的现金|108,288,530.80|
分配股利、利润或偿付利息支付的现金|11,635,061.17|33,424,212.23
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|372,988.86|327,345.89
筹资活动现金流出小计|120,296,580.83|33,751,558.12
筹资活动产生的现金流量净额|29,703,419.17|44,536,972.68
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-38,378,234.79|-110,608,095.67
加：期初现金及现金等价物余额|96,175,839.64|206,783,935.31
六、期末现金及现金等价物余额|57,797,604.85|96,175,839.64
