page|118
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|6,576,166,701.31|5,413,761,371.72
结算备付金|||
拆出资金|||
交易性金融资产|七、2|80,812,804.93|448,729,563.31
衍生金融资产|||
应收票据|七、4|176,701,010.92|252,344,777.16
应收账款|七、5|3,816,927,838.11|4,235,826,508.20
应收款项融资|七、6|62,515,044.45|248,006,374.58
预付款项|七、7|486,936,263.81|551,103,856.80
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|643,374,451.68|1,849,302,173.52
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|6,018,429,539.03|5,555,653,310.57
合同资产|七、10|575,715,512.70|680,382,019.89
持有待售资产|||
一年内到期的非流动资产|七、12|559,324,451.39|395,191,237.49
其他流动资产|七、13|2,641,586,067.20|2,032,473,585.65
流动资产合计||21,638,489,685.53|21,662,774,778.89
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16|1,183,953,179.56|2,713,017,278.26
长期股权投资|七、17|6,455,895,608.69|7,239,852,319.70
其他权益工具投资|||
其他非流动金融资产|七、19|1,400,673,300.08|1,230,432,880.78
投资性房地产|||
固定资产|七、21|9,540,884,950.17|11,927,572,663.55
在建工程|七、22|1,260,483,491.10|838,165,761.11
生产性生物资产|||
油气资产|||
使用权资产|七、25|457,024,764.31|
无形资产|七、26|4,359,520,972.18|4,453,289,149.52
开发支出|七、27|891,898,660.66|896,790,179.71
商誉|七、28|14,653,707.00|14,653,707.00
长期待摊费用|七、29|8,564,549.12|11,612,279.64
递延所得税资产|七、30|1,418,042,790.27|1,477,960,832.13
其他非流动资产|七、31|200,452,603.79|281,116,482.52
非流动资产合计||27,192,048,576.93|31,084,463,533.92
page|119
资产总计||48,830,538,262.46|52,747,238,312.81
流动负债：|||
短期借款|七、32|1,445,154,674.88|2,066,630,252.34
向中央银行借款|||
拆入资金|||
交易性金融负债|七、33|45,596.82|206,682.35
衍生金融负债|||
应付票据|七、35|7,639,387,796.88|5,888,835,000.00
应付账款|七、36|14,032,254,121.12|15,228,728,821.06
预收款项|||
合同负债|七、38|2,789,813,852.57|2,594,231,841.41
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|527,771,544.21|518,752,196.87
应交税费|七、40|168,963,563.40|369,474,523.62
其他应付款|七、41|3,723,025,241.54|3,655,188,118.18
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|2,905,316,358.72|394,005,000.00
其他流动负债|七、44|475,455,098.28|408,284,846.69
流动负债合计||33,707,187,848.42|31,124,337,282.52
非流动负债：|||
保险合同准备金|||
长期借款|七、45|3,395,795,733.99|4,355,787,058.73
应付债券|七、46|0.00|1,011,953,055.17
其中：优先股|||
永续债|||
租赁负债|七、47|187,498,231.02|
长期应付款|||
长期应付职工薪酬|||
预计负债|七、50|6,451,339.00|
递延收益|七、51|779,996,914.19|613,223,429.86
递延所得税负债||43,882,293.95|31,250,577.25
其他非流动负债|七、52|231,797,044.14|175,026,024.26
非流动负债合计||4,645,421,556.29|6,187,240,145.27
负债合计||38,352,609,404.71|37,311,577,427.79
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|6,575,192,047.00|6,575,192,047.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|7,976,418,160.98|7,973,742,060.98
减：库存股|七、56|89,850,041.35|185,876,507.58
page|120
其他综合收益|七、57|-128,490,688.45|-108,555,879.59
专项储备|||
盈余公积|七、59|2,170,595,382.03|2,170,595,382.03
一般风险准备|||
未分配利润|七、60|-6,030,931,370.83|-960,022,483.15
归属于母公司所有者权益（或股东权益）合计||10,472,933,489.38|15,465,074,619.69
少数股东权益||4,995,368.37|-29,413,734.67
所有者权益（或股东权益）合计||10,477,928,857.75|15,435,660,885.02
负债和所有者权益（或股东权益）总计||48,830,538,262.46|52,747,238,312.81
