page|107
项目|2021 年度|2020 年度
一、营业总收入|393,970,780.56|344,654,903.98
其中：营业收入|393,970,780.56|344,654,903.98
利息收入||
已赚保费||
page|108
手续费及佣金收入||
二、营业总成本|313,250,703.35|250,979,795.64
其中：营业成本|257,800,174.73|207,505,125.70
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|1,980,628.68|2,188,966.25
销售费用|7,922,367.42|5,648,323.60
管理费用|24,780,712.58|19,094,632.97
研发费用|19,700,172.63|15,868,944.42
财务费用|1,066,647.31|673,802.70
其中：利息费用|986,505.40|782,572.57
利息收入|688,426.41|346,157.97
加：其他收益|3,999,973.44|4,109,049.69
投资收益（损失以“－”号填列）|3,642,265.23|338,706.93
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,730,181.72|
信用减值损失（损失以“-”号填列）|237,023.33|-472,585.74
资产减值损失（损失以“-”号填列）|-4,154,089.94|-3,130,396.06
资产处置收益（损失以“-”|-75,690.25|-58,988.95
page|109
号填列）||
三、营业利润（亏损以“－”号填列）|86,099,740.74|94,460,894.21
加：营业外收入|343,708.26|16,878.81
减：营业外支出|182,159.45|760,533.96
四、利润总额（亏损总额以“－”号填列）|86,261,289.55|93,717,239.06
减：所得税费用|10,397,113.71|12,442,624.37
五、净利润（净亏损以“－”号填列）|75,864,175.84|81,274,614.69
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|75,864,175.84|81,274,614.69
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|75,864,175.84|81,274,614.69
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其||
page|110
他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|75,864,175.84|81,274,614.69
归属于母公司所有者的综合收益总额|75,864,175.84|81,274,614.69
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.52|1.90
（二）稀释每股收益|1.52|1.90
