page|184
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||441,732,971,947.54|419,025,168,949.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||284,361,895.57|327,820,515.71
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||314,935,150.35|41,964,539.17
收到其他与经营活动有关的现金|七、78|154,597,445,087.59|164,335,717,054.59
经营活动现金流入小计||596,929,714,081.05|583,730,671,058.65
购买商品、接受劳务支付的现金||382,557,296,614.09|319,342,545,479.99
客户贷款及垫款净增加额||-315,245,021.68|228,466,854.54
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金||4,718,855.76|13,614,630.12
支付保单红利的现金|||
支付给职工及为职工支付的现金||11,723,044,974.45|11,757,733,929.07
支付的各项税费||32,018,911,328.07|33,670,994,991.71
支付其他与经营活动有关的现金|七、78|151,679,528,532.29|176,544,887,376.64
经营活动现金流出小计||577,668,255,282.98|541,558,243,262.07
经营活动产生的现金流量净额||19,261,458,798.07|42,172,427,796.58
二、投资活动产生的现金流量：|||
收回投资收到的现金||59,724,944,724.40|44,465,700,870.88
取得投资收益收到的现金||1,808,338,287.22|794,747,665.75
处置固定资产、无形资产和其他长期资产收回的现金净额||493,108,490.36|200,144,202.73
处置子公司及其他营业单位收到的现金净额||726,309,968.18|1,999,573,701.04
收到其他与投资活动有关的现金|七、78|23,599,062,249.53|23,710,835,229.89
投资活动现金流入小计||86,351,763,719.69|71,171,001,670.29
购建固定资产、无形资产和其他长期资产支付的现金||8,118,632,222.07|7,692,964,253.29
投资支付的现金||64,217,047,374.92|44,723,472,783.10
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||4,771,575,302.22|4,075,373,766.65
支付其他与投资活动有关的现金|七、78|24,763,952,183.89|25,453,743,594.97
投资活动现金流出小计||101,871,207,083.10|81,945,554,398.01
投资活动产生的现金流量净额||-15,519,443,363.41|-10,774,552,727.72
page|185
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,816,379,967.54|3,950,627,528.32
其中：子公司吸收少数股东投资收到的现金||10,816,379,967.54|3,950,627,528.32
取得借款收到的现金||142,805,281,804.03|110,539,379,997.47
发行债券收到的现金||16,798,022,610.86|17,605,722,883.73
收到其他与筹资活动有关的现金|七、78|16,542,572,296.76|7,317,289,873.09
筹资活动现金流入小计||186,962,256,679.19|139,413,020,282.61
偿还债务支付的现金||146,879,619,578.26|142,802,441,908.62
分配股利、利润或偿付利息支付的现金||20,623,264,202.53|19,745,186,656.32
其中：子公司支付给少数股东的股利、利润||1,585,742,346.87|1,774,718,691.76
支付其他与筹资活动有关的现金|七、78|14,425,474,252.34|3,766,369,065.34
筹资活动现金流出小计||181,928,358,033.13|166,313,997,630.28
筹资活动产生的现金流量净额||5,033,898,646.06|-26,900,977,347.67
四、汇率变动对现金及现金等价物的影响||176,695,184.07|198,031,671.54
五、现金及现金等价物净增加额||8,952,609,264.79|4,694,929,392.73
加：期初现金及现金等价物余额||69,702,081,345.09|65,007,151,952.36
六、期末现金及现金等价物余额||78,654,690,609.88|69,702,081,345.09
