page|82
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,191,365,833.52|944,405,728.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,279,900.85|5,507,551.28
收到其他与经营活动有关的现金|七.78（1）|92,482,498.43|47,878,463.96
经营活动现金流入小计||1,291,128,232.80|997,791,744.19
购买商品、接受劳务支付的现金||1,175,639,303.15|815,601,533.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||138,364,387.04|118,825,292.94
支付的各项税费||61,495,883.14|45,871,217.99
支付其他与经营活动有关的现金|七.78（2）|196,556,154.78|128,437,060.86
经营活动现金流出小计||1,572,055,728.11|1,108,735,104.91
经营活动产生的现金流量净额||-280,927,495.31|-110,943,360.72
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,265,580.10|
page|83
取得投资收益收到的现金||14,293,988.85|
处置固定资产、无形资产和其他长期资产收回的现金净额||17,486.75|64,809.01
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七.78（3）|7,688,296.12|
投资活动现金流入小计||27,265,351.82|64,809.01
购建固定资产、无形资产和其他长期资产支付的现金||583,482,286.28|240,012,276.31
投资支付的现金||352,855,787.48|31,314,800.00
质押贷款净增加额|||-
取得子公司及其他营业单位支付的现金净额|||248,081,512.87
支付其他与投资活动有关的现金|||
投资活动现金流出小计||936,338,073.76|519,408,589.18
投资活动产生的现金流量净额||-909,072,721.94|-519,343,780.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,361,577,001.72|427,606,945.99
其中：子公司吸收少数股东投资收到的现金||1,500,000.00|36,952.43
取得借款收到的现金||1,706,844,146.15|825,034,464.57
收到其他与筹资活动有关的现金|七.78（5）||346,520,000.00
筹资活动现金流入小计||3,068,421,147.87|1,599,161,410.56
偿还债务支付的现金||740,300,614.18|577,658,570.61
分配股利、利润或偿付利息支付的现金||84,268,276.76|51,976,707.57
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七.78（6）|25,471,860.19|919,323.42
筹资活动现金流出小计||850,040,751.13|630,554,601.60
筹资活动产生的现金流量净额||2,218,380,396.74|968,606,808.96
四、汇率变动对现金及现金等价物的影响||-320,788.01|296,839.33
五、现金及现金等价物净增加额||1,028,059,391.48|338,616,507.40
加：期初现金及现金等价物余额||409,870,801.00|71,254,293.60
六、期末现金及现金等价物余额||1,437,930,192.48|409,870,801.00
