page|71
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|93,856,562.36|287,630,769.89
结算备付金|||
拆出资金|||
交易性金融资产|七、2|9,010,000.00|14,729,824.00
衍生金融资产|||
应收票据|七、4|27,687,896.17|24,310,140.82
应收账款|七、5|587,841,179.57|517,858,380.52
应收款项融资|七、6|56,259,268.00|19,389,160.85
预付款项|七、7|25,164,592.27|27,951,229.57
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|11,058,108.42|11,659,302.47
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|966,886,680.11|962,127,907.45
合同资产|七、10|153,890,972.00|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|2,891,380.71|5,500,275.75
流动资产合计||1,934,546,639.61|1,871,156,991.32
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|56,356,276.91|59,629,330.49
固定资产|七、21|456,882,088.90|431,166,260.14
在建工程|七、22|423,379.27|6,884,968.49
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|106,549,733.89|107,974,950.81
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|七、30|13,101,731.52|8,700,187.45
page|72
其他非流动资产|七、31|4,168,552.86|2,444,297.56
非流动资产合计||637,481,763.35|616,799,994.94
资产总计||2,572,028,402.96|2,487,956,986.26
流动负债：|||
短期借款|七、32|705,922,594.45|666,907,507.63
向中央银行借款|||
拆入资金|||
交易性金融负债|七、33||70,669,746.92
衍生金融负债|||
应付票据|七、35|25,891,118.15|25,607,612.87
应付账款|七、36|148,614,956.38|96,420,805.40
预收款项|七、37|2,292,166.81|182,684,501.10
合同负债|七、38|88,579,475.67|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|30,136,253.59|30,844,942.57
应交税费|七、40|31,770,698.26|7,809,727.03
其他应付款|七、41|1,778,039.35|3,395,858.29
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|10,264,614.17|8,247,093.61
其他流动负债|七、44|12,936,610.19|7,541,594.95
流动负债合计||1,058,186,527.02|1,100,129,390.37
非流动负债：|||
保险合同准备金|||
长期借款|七、45|148,500,000.00|130,500,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|277,777.68|444,444.36
递延所得税负债|七、30|3,755,829.94|2,209,473.60
其他非流动负债|||
非流动负债合计||152,533,607.62|133,153,917.96
负债合计||1,210,720,134.64|1,233,283,308.33
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|288,268,235.00|205,905,882.00
其他权益工具|||
其中：优先股|||
永续债|||
page|73
资本公积|七、55|647,884,910.83|730,247,263.83
减：库存股|||
其他综合收益|七、57|-3,083.15|4,181.95
专项储备|||
盈余公积|七、59|44,425,683.48|33,259,182.61
一般风险准备|||
未分配利润|七、60|368,026,341.93|272,286,800.08
归属于母公司所有者权益（或股东权益）合计||1,348,602,088.09|1,241,703,310.47
少数股东权益||12,706,180.23|12,970,367.46
所有者权益（或股东权益）合计||1,361,308,268.32|1,254,673,677.93
负债和所有者权益（或股东权益）总计||2,572,028,402.96|2,487,956,986.26
