page|117
项目|2019 年度|2018 年度
一、营业总收入|1,245,221,017.78|1,244,707,551.64
其中：营业收入|1,245,221,017.78|1,244,707,551.64
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,055,367,904.46|1,023,610,857.99
其中：营业成本|871,927,906.84|835,625,375.35
利息支出||
手续费及佣金支出||
退保金||
page|118
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|6,704,699.20|10,821,268.99
销售费用|79,515,554.62|81,249,416.29
管理费用|57,038,626.18|50,370,986.69
研发费用|46,644,877.42|47,967,475.08
财务费用|-6,463,759.80|-2,423,664.41
其中：利息费用||
利息收入|5,395,832.63|1,148,846.42
加：其他收益|13,151,082.23|3,637,630.00
投资收益（损失以“－”号填列）|2,233,884.23|2,455,043.74
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|435,544.06|
资产减值损失（损失以“-”号填列）||-2,948,189.24
资产处置收益（损失以“-”号填列）|-860,047.64|-1,935,921.61
三、营业利润（亏损以“－”号填列）|204,813,576.20|222,305,256.54
加：营业外收入|29,098.40|8,481.50
减：营业外支出|849,085.91|314,302.78
四、利润总额（亏损总额以“－”号填列）|203,993,588.69|221,999,435.26
减：所得税费用|32,378,840.74|35,876,133.76
五、净利润（净亏损以“－”号填列）|171,614,747.95|186,123,301.50
page|119
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|171,614,747.95|186,123,301.50
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|171,614,747.95|186,123,301.50
2.少数股东损益||
六、其他综合收益的税后净额|114,968.68|171,610.93
归属母公司所有者的其他综合收益的税后净额|114,968.68|171,610.93
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|114,968.68|171,610.93
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|114,968.68|171,610.93
page|120
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|171,729,716.63|186,294,912.43
归属于母公司所有者的综合收益总额|171,729,716.63|186,294,912.43
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.8553|2.0680
（二）稀释每股收益|1.8553|2.0680
