page|122
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|968,420,192.54|950,718,101.37
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|63,598,266.10|59,290,900.77
收到其他与经营活动有关的现金|28,155,959.72|4,104,717.92
page|123
经营活动现金流入小计|1,060,174,418.36|1,014,113,720.06
购买商品、接受劳务支付的现金|605,418,710.47|510,110,920.40
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|77,322,191.06|59,036,219.91
支付的各项税费|82,665,406.39|88,117,466.01
支付其他与经营活动有关的现金|118,768,668.80|137,175,833.60
经营活动现金流出小计|884,174,976.72|794,440,439.92
经营活动产生的现金流量净额|175,999,441.64|219,673,280.14
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|2,079,518.65|2,455,043.74
处置固定资产、无形资产和其他长期资产收回的现金净额|326,152.39|818,754.52
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|554,660,000.00|688,500,000.00
投资活动现金流入小计|557,065,671.04|691,773,798.26
购建固定资产、无形资产和其他长期资产支付的现金|186,918,150.56|111,359,453.16
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|713,760,000.00|688,500,000.00
投资活动现金流出小计|900,678,150.56|799,859,453.16
投资活动产生的现金流量净额|-343,612,479.52|-108,085,654.90
三、筹资活动产生的现金流量：||
吸收投资收到的现金|856,695,283.02|
page|124
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|856,695,283.02|
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金||12,600,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|10,625,471.73|
筹资活动现金流出小计|10,625,471.73|12,600,000.00
筹资活动产生的现金流量净额|846,069,811.29|-12,600,000.00
四、汇率变动对现金及现金等价物的影响|2,235,044.12|2,350,824.90
五、现金及现金等价物净增加额|680,691,817.53|101,338,450.14
加：期初现金及现金等价物余额|192,685,410.60|91,346,960.46
六、期末现金及现金等价物余额|873,377,228.13|192,685,410.60
