page|131
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|六、（一）|447,380,787.14|125,992,468.46
结算备付金|||
拆出资金|||
交易性金融资产|六、（二）|100,000,000.00|
衍生金融资产|||
应收票据|六、（三）|36,194,108.69|26,195,024.25
应收账款|六、（四）|81,429,430.78|66,829,709.97
应收款项融资|六、（五）|8,958,804.00|4,761,416.58
预付款项|六、（六）|1,849,107.97|1,709,084.92
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六、（七）|556,727.42|1,013,070.16
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|六、（八）|55,106,436.24|36,169,359.51
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六、（九）|480,352.85|518,867.91
流动资产合计||731,955,755.09|263,189,001.76
非流动资产：|||
发放贷款和垫款|||
债权投资|||
page|132
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|六、（十）|3,673,262.5|2,366,743.57
在建工程|六、（十一）|1,839,793.67|
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|六、（十二）|19,058,448.15|1,118,498.11
开发支出|||
商誉|||
长期待摊费用|六、（十三）|355,726.26|371,903.68
递延所得税资产|六、（十四）|1,132,653.57|841,097.58
其他非流动资产|六、（十五）|593,544.93|91,000.00
非流动资产合计||26,653,429.08|4,789,242.94
资产总计||758,609,184.17|267,978,244.7
流动负债：|||
短期借款|六、（十六）|12,087,445.85|3,804,111.62
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|六、（十七）|44,894,193.46|26,582,806.35
预收款项|六、（十八）||1,500,296.7
合同负债|六、（十九）|2,431,634.42|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|133
代理承销证券款|||
应付职工薪酬|六、（二十）|11,147,705.27|8,095,968.91
应交税费|六、（二十一）|2,442,349.26|2,770,550.71
其他应付款|六、（二十二）|12,667,948.89|1,308,462.13
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|六、（二十三）|188,951.39|
流动负债合计||85,860,228.54|44,062,196.42
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计|||
负债合计||85,860,228.54|44,062,196.42
所有者权益（或股东权益）：|||
实收资本（或股本）|六、（二十四）|50,527,495.00|37,895,495.00
其他权益工具|||
其中：优先股|||
page|134
永续债|||
资本公积|六、（二十五）|489,748,360.66|117,979,524.92
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|六、（二十六）|17,432,332.25|10,933,323.51
一般风险准备|||
未分配利润|六、（二十七）|115,040,767.72|57,107,704.85
归属于母公司所有者权益（或股东权益）合计||672,748,955.63|223,916,048.28
少数股东权益|||
所有者权益（或股东权益）合计||672,748,955.63|223,916,048.28
负债和所有者权益（或股东权益）总计||758,609,184.17|267,978,244.70
