page|137
项目|附注|2020 年度|2019 年度
一、营业总收入||209,193,068.15|172,467,827.82
其中：营业收入|六、 （二十八）|209,193,068.15|172,467,827.82
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||151,553,490.43|122,038,275.78
其中：营业成本|六、 （二十八）|73,530,371.37|57,790,619.69
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、|1,911,048.47|1,837,821.37
page|138
|（二十九）||
销售费用|六、 （三十）|31,056,632.33|29,080,985.14
管理费用|六、 （三十一）|7,530,377.46|5,745,406.17
研发费用|六、 （三十二）|36,776,100.59|27,871,178.47
财务费用|六、 （三十三）|748,960.21|-287,735.06
其中：利息费用|六、 （三十三）|492,400.19|44,677.20
利息收入|六、 （三十三）|614,022.68|180,793.91
加：其他收益|六、 （三十四）|13,143,246.77|13,360,605.78
投资收益（损失以“－”号填列）|六、 （三十五）|2,414,465.75|2,196,871.95
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|六、 （三十六）|-1,666,416.35|-1,795,376.99
资产减值损失（损失以“-”号填列）|六、 （三十七）|-2,410,375.14|-1,687,481.19
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||69,120,498.75|62,504,171.59
加：营业外收入|六、 （三十八）|60,755.50|35,587.24
减：营业外支出|六、 （三十九）|9,256.51|31,369.19
四、利润总额（亏损总额以“－”号填列）||69,171,997.74|62,508,389.64
减：所得税费用|六、 （四十）|4,739,926.13|4,519,116.01
五、净利润（净亏损以“－”号填列）||64,432,071.61|57,989,273.63
page|139
1.归属于母公司股东的净利润（净亏损以“-”号填列）||64,432,071.61|57,989,273.63
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||64,432,071.61|57,989,273.63
（一）归属于母公司所有者的综合收益总额||64,432,071.61|57,989,273.63
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)|十六、（二）|1.70|1.58
（二）稀释每股收益(元/股)|十六、（二）|1.70|1.58
