page|57
项目|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：||
货币资金|961,672,422.77|589,730,132.07
结算备付金||
拆出资金||
交易性金融资产||
以公允价值计量且其变动计入当期损益的金融资产||
衍生金融资产||
应收票据||132,909,435.57
应收账款|369,345,002.79|254,385,299.52
应收款项融资|74,275,715.59|
预付款项|141,091,751.26|173,232,198.57
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|50,785,551.20|28,719,494.31
其中：应收利息|123,287.68|
应收股利||
买入返售金融资产||
存货|534,312,632.33|477,535,342.44
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|34,677,914.68|107,444,106.23
流动资产合计|2,166,160,990.62|1,763,956,008.71
非流动资产：||
page|58
发放贷款和垫款||
债权投资||
可供出售金融资产||330,804,688.00
其他债权投资||
持有至到期投资||
长期应收款|42,700,000.00|26,000,000.00
长期股权投资||
其他权益工具投资|340,507,657.97|
其他非流动金融资产||
投资性房地产||
固定资产|4,784,566,550.95|2,950,499,465.15
在建工程|733,858,103.37|1,658,831,263.59
生产性生物资产||
油气资产||
使用权资产||
无形资产|244,450,712.51|255,870,802.70
开发支出||
商誉||
长期待摊费用|603,223.55|698,870.82
递延所得税资产|18,849,849.59|7,477,476.51
其他非流动资产|146,737,168.01|146,119,485.07
非流动资产合计|6,312,273,265.95|5,376,302,051.84
资产总计|8,478,434,256.57|7,140,258,060.55
流动负债：||
短期借款|2,065,150,000.00|1,726,365,000.00
向中央银行借款||
拆入资金||
交易性金融负债||
以公允价值计量且其变动计入当期损益的金融负债||
衍生金融负债||
应付票据|1,128,625,000.00|690,100,000.00
应付账款|770,823,833.72|722,953,736.24
预收款项|73,418,723.37|84,607,355.94
page|59
合同负债||
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|102,012,984.80|92,651,766.59
应交税费|14,594,565.22|6,361,880.63
其他应付款|25,858,298.84|570,498,660.61
其中：应付利息||
应付股利|2,549,144.91|2,549,144.91
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|169,911,062.60|196,975,000.00
其他流动负债|337,500,000.00|
流动负债合计|4,687,894,468.55|4,090,513,400.01
非流动负债：||
保险合同准备金||
长期借款|524,903,000.00|97,500,000.00
应付债券||
其中：优先股||
永续债||
租赁负债||
长期应付款|213,923,763.97|
长期应付职工薪酬||
预计负债||
递延收益|32,484,833.32|32,964,745.87
递延所得税负债||
其他非流动负债||
非流动负债合计|771,311,597.29|130,464,745.87
负债合计|5,459,206,065.84|4,220,978,145.88
所有者权益：||
股本|1,970,706,656.00|1,970,706,656.00
其他权益工具||
page|60
其中：优先股||
永续债||
资本公积|1,389,575,854.59|1,389,575,854.59
减：库存股||
其他综合收益||
专项储备||
盈余公积|190,502,144.50|190,502,144.50
一般风险准备||
未分配利润|-540,606,693.27|-631,518,864.41
归属于母公司所有者权益合计|3,010,177,961.82|2,919,265,790.68
少数股东权益|9,050,228.91|14,123.99
所有者权益合计|3,019,228,190.73|2,919,279,914.67
负债和所有者权益总计|8,478,434,256.57|7,140,258,060.55
