page|92
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|907,196,832.00|785,641,203.64
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||75,659.19
收到其他与经营活动有关的现金|13,454,605.72|6,042,459.62
经营活动现金流入小计|920,651,437.72|791,759,322.45
购买商品、接受劳务支付的现金|948,861,027.35|811,233,236.63
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
page|93
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|52,897,549.57|54,826,332.28
支付的各项税费|30,213,311.32|35,109,797.99
支付其他与经营活动有关的现金|17,375,466.26|22,646,443.92
经营活动现金流出小计|1,049,347,354.50|923,815,810.82
经营活动产生的现金流量净额|-128,695,916.78|-132,056,488.37
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|51,000.00|73,000.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|51,000.00|73,000.00
购建固定资产、无形资产和其他长期资产支付的现金|54,533,063.84|49,764,111.87
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|54,533,063.84|49,764,111.87
投资活动产生的现金流量净额|-54,482,063.84|-49,691,111.87
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|471,515,814.35|353,368,897.50
收到其他与筹资活动有关的现金|130,424,256.69|200,364,805.85
筹资活动现金流入小计|601,940,071.04|553,733,703.35
偿还债务支付的现金|344,020,183.28|271,737,161.85
分配股利、利润或偿付利息支付的现金|14,310,628.28|24,907,166.65
page|94
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|56,867,881.32|75,426,175.37
筹资活动现金流出小计|415,198,692.88|372,070,503.87
筹资活动产生的现金流量净额|186,741,378.16|181,663,199.48
四、汇率变动对现金及现金等价物的影响|-19,200.34|-31,223.45
五、现金及现金等价物净增加额|3,544,197.20|-115,624.21
加：期初现金及现金等价物余额|42,628,279.26|42,743,903.47
六、期末现金及现金等价物余额|46,172,476.46|42,628,279.26
