page|67
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,952,187,684.21|8,428,611,018.96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||60,860,279.90|2,859,806.40
收到其他与经营活动有关的现金|七、78|129,831,662.50|128,901,806.29
经营活动现金流入小计||9,142,879,626.61|8,560,372,631.65
购买商品、接受劳务支付的现金||5,375,936,171.42|5,339,129,538.40
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|68
支付给职工及为职工支付的现金||1,158,611,572.77|1,023,749,106.97
支付的各项税费||120,693,746.06|101,761,373.63
支付其他与经营活动有关的现金|七、78|1,123,227,616.74|1,102,282,340.68
经营活动现金流出小计||7,778,469,106.99|7,566,922,359.68
经营活动产生的现金流量净额||1,364,410,519.62|993,450,271.97
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,957,525,803.19|2,517,083,314.41
取得投资收益收到的现金||110,970,093.25|108,667,864.64
处置固定资产、无形资产和其他长期资产收回的现金净额||9,381,280.95|4,535,883.74
处置子公司及其他营业单位收到的现金净额||-|393,915.64
收到其他与投资活动有关的现金|七、78|61,455,393.92|283,561,027.40
投资活动现金流入小计||2,139,332,571.31|2,914,242,005.83
购建固定资产、无形资产和其他长期资产支付的现金||155,645,880.26|160,006,970.69
投资支付的现金||1,942,738,561.22|2,628,735,897.95
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|134,000,000.00|-
投资活动现金流出小计||2,232,384,441.48|2,788,742,868.64
投资活动产生的现金流量净额||-93,051,870.17|125,499,137.19
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,000,000.00|5,035,000.00
其中：子公司吸收少数股东投资收到的现金||3,000,000.00|5,035,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,000,000.00|5,035,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||370,620,994.77|371,076,380.06
其中：子公司支付给少数股东的股利、利润||277,173.17|205,439.69
支付其他与筹资活动有关的现金|七、78|86,531,160.25|1,780,947.00
筹资活动现金流出小计||457,152,155.02|372,857,327.06
筹资活动产生的现金流量净额||-454,152,155.02|-367,822,327.06
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||817,206,494.43|751,127,082.10
加：期初现金及现金等价物余额||2,576,699,731.25|1,825,572,649.15
六、期末现金及现金等价物余额||3,393,906,225.68|2,576,699,731.25
