page|157
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,311,586,958.80|2,786,124,446.66
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,142,670.45|38,283.17
收到其他与经营活动有关的现金|七、78（1）|203,766,575.27|192,951,954.79
经营活动现金流入小计||5,517,496,204.52|2,979,114,684.62
购买商品、接受劳务支付的现金||1,105,599,238.61|519,646,104.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||707,682,111.09|461,698,803.99
支付的各项税费||542,042,210.32|369,313,659.14
支付其他与经营活动有关的现金|七、78（2）|1,886,112,996.45|923,335,424.18
经营活动现金流出小计||4,241,436,556.47|2,273,993,992.04
经营活动产生的现金流量净额||1,276,059,648.05|705,120,692.58
page|158
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||32,526,203.87|38,285,125.05
处置固定资产、无形资产和其他长期资产收回的现金净额||6,000.00|61,350.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|5,039,857,685.93|8,752,642,314.07
投资活动现金流入小计||5,072,389,889.80|8,790,988,789.12
购建固定资产、无形资产和其他长期资产支付的现金||784,209,078.55|762,774,865.45
投资支付的现金||1,960,000.00|10,940,400.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||138,085,264.38|
支付其他与投资活动有关的现金|七、78（4）|5,138,000,000.00|9,348,581,761.66
投资活动现金流出小计||6,062,254,342.93|10,122,297,027.11
投资活动产生的现金流量净额||-989,864,453.13|-1,331,308,237.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,979,054.50|
其中：子公司吸收少数股东投资收到的现金||9,979,054.50|
取得借款收到的现金||174,000,000.00|23,836,350.00
收到其他与筹资活动有关的现金|七、78（5）||
筹资活动现金流入小计||183,979,054.50|23,836,350.00
偿还债务支付的现金||16,185,334.86|
分配股利、利润或偿付利息支付的现金||201,014,080.17|177,600,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|38,135,530.61|6,173,419.07
筹资活动现金流出小计||255,334,945.64|183,773,419.07
筹资活动产生的现金流量净额||-71,355,891.14|-159,937,069.07
四、汇率变动对现金及现金等价物的影响||-19,851,319.36|-12,353,972.76
五、现金及现金等价物净增加额|七、79（4）|194,987,984.42|-798,478,587.24
加：期初现金及现金等价物余额|七、79（4）|1,389,941,702.27|2,188,420,289.51
六、期末现金及现金等价物余额|七、79（4）|1,584,929,686.69|1,389,941,702.27
