page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||923,009,267.03|966,296,549.92
收到的税费返还|||
收到其他与经营活动有关的现金||16,332,008.78|50,843,364.94
经营活动现金流入小计||939,341,275.81|1,017,139,914.86
购买商品、接受劳务支付的现金||646,274,782.90|642,411,997.65
支付给职工及为职工支付的现金||61,774,387.71|72,549,422.40
支付的各项税费||115,913,964.67|128,943,867.21
支付其他与经营活动有关的现金||58,823,857.97|39,111,797.51
经营活动现金流出小计||882,786,993.25|883,017,084.77
经营活动产生的现金流量净额||56,554,282.56|134,122,830.09
二、投资活动产生的现金流量：|||
收回投资收到的现金||-|1,288,152.84
取得投资收益收到的现金||400,000.00|-
处置固定资产、无形资产和其他长期资产收回的现金净额||3,419,375.00|153,050
处置子公司及其他营业单位收到的现金净额||-|-
收到其他与投资活动有关的现金||-|-
投资活动现金流入小计||3,819,375.00|1,441,202.84
购建固定资产、无形资产和其他长期资产支付的现金||23,281,039.13|26,002,774.20
投资支付的现金||-|-
取得子公司及其他营业单位支付的现金净额||-|-
支付其他与投资活动有关的现金||-|-
投资活动现金流出小计||23,281,039.13|26,002,774.20
投资活动产生的现金流量净额||-19,461,664.13|-24,561,571.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|-
取得借款收到的现金||332,500,000.00|382,500,000.00
收到其他与筹资活动有关的现金||-|-
筹资活动现金流入小计||332,500,000.00|382,500,000.00
page|68
偿还债务支付的现金||322,500,000.00|272,500,000.00
分配股利、利润或偿付利息支付的现金||16,825,364.44|24,083,648.49
支付其他与筹资活动有关的现金||13,549,783.40|145,014,253.87
筹资活动现金流出小计||352,875,147.84|441,597,902.36
筹资活动产生的现金流量净额||-20,375,147.84|-59,097,902.36
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||16,717,470.59|50,463,356.37
加：期初现金及现金等价物余额||53,379,668.06|2,916,311.69
六、期末现金及现金等价物余额||70,097,138.65|53,379,668.06
