page|70
项目|附注|2020 年度|2019 年度
一、营业总收入||546,040,482.64|498,539,267.50
其中：营业收入|七.61|546,040,482.64|498,539,267.50
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||507,762,918.74|469,931,649.72
其中：营业成本|七.61|408,759,876.05|374,600,983.56
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|6,621,150.96|5,602,916.31
销售费用|七.63|15,595,926.71|27,290,092.73
管理费用|七.64|47,730,068.81|42,630,419.79
研发费用|七.65|30,538,270.43|23,223,894.02
财务费用|七.66|-1,482,374.22|-3,416,656.69
其中：利息费用|||
利息收入||2,795,099.74|2,917,315.67
加：其他收益|七.67|21,012,646.39|25,927,988.95
投资收益（损失以“－”号填列）|七.68|4,973.00|9,777.75
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）  七.71||1,047,482.52|1,286,769.85
资产减值损失（损失以“-”号填列）  七.72||-3,713,613.99|-1,765,621.07
资产处置收益（损失以“－”号填列）|七.73||2,129.72
三、营业利润（亏损以“－”号填列）||56,629,051.82|54,068,662.98
加：营业外收入|七.74|144,670.98|902,437.55
减：营业外支出|七.75|342,636.28|1,989,209.88
四、利润总额（亏损总额以“－”号填列）||56,431,086.52|52,981,890.65
减：所得税费用|七.76|8,905,912.34|7,559,610.69
五、净利润（净亏损以“－”号填列）||47,525,174.18|45,422,279.96
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||47,525,174.18|45,422,279.96
page|71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||47,867,067.84|45,420,231.46
2.少数股东损益（净亏损以“-”号填列）||-341,893.66|2,048.50
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||47,525,174.18|45,422,279.96
（一）归属于母公司所有者的综合收益总额||47,867,067.84|45,420,231.46
（二）归属于少数股东的综合收益总额||-341,893.66|2,048.50
八、每股收益：|||
（一）基本每股收益(元/股)||0.3084|0.2980
（二）稀释每股收益(元/股)||0.3084|0.2980
