page|73
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||408,926,385.91|397,608,293.62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||86,539.41|816,778.94
收到其他与经营活动有关的现金|七.78|29,584,576.70|35,523,577.83
经营活动现金流入小计||438,597,502.02|433,948,650.39
购买商品、接受劳务支付的现金||259,837,540.20|195,993,707.75
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||94,881,999.92|96,690,080.85
支付的各项税费||40,961,244.07|33,925,030.27
支付其他与经营活动有关的现金|七.78|23,934,372.56|26,934,782.24
经营活动现金流出小计||419,615,156.75|353,543,601.11
经营活动产生的现金流量净额||18,982,345.27|80,405,049.28
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||17,739.81|3,700.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||17,739.81|3,700.00
购建固定资产、无形资产和其他长||6,355,205.25|51,014,596.45
page|74
期资产支付的现金|||
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,355,205.25|51,014,596.45
投资活动产生的现金流量净额||-6,337,465.44|-51,010,896.45
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||26,176,900.00
其中：子公司吸收少数股东投资收到的现金|||7,000,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||26,176,900.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||4,656,296.40|4,656,296.40
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七.78|7,480,020.50|
筹资活动现金流出小计||12,136,316.90|4,656,296.40
筹资活动产生的现金流量净额||-12,136,316.90|21,520,603.60
四、汇率变动对现金及现金等价物的影响||-340,945.34|175,769.16
五、现金及现金等价物净增加额||167,617.59|51,090,525.59
加：期初现金及现金等价物余额||203,181,034.72|152,090,509.13
六、期末现金及现金等价物余额||203,348,652.31|203,181,034.72
